"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2041,39.989,0.0090342,1.0132e+05,0.11651,293.15,10.954,-5.6597,0
1.2041,39.99,0.009742,1.0132e+05,0.11651,293.15,10.587,-6.3,0
1.2041,39.991,0.010292,1.0132e+05,0.11651,293.15,10.18,-6.9169,0
1.2041,39.993,0.010669,1.0132e+05,0.11652,293.15,9.7365,-7.5081,0
1.2041,39.994,0.010865,1.0132e+05,0.11652,293.15,9.2567,-8.0714,0
1.2041,39.995,0.010875,1.0132e+05,0.11653,293.15,8.7428,-8.6045,0
1.2041,39.996,0.010695,1.0132e+05,0.11653,293.15,8.1966,-9.1054,0
1.2041,39.998,0.010329,1.0132e+05,0.11653,293.15,7.6201,-9.572,0
1.2041,39.999,0.0097823,1.0132e+05,0.11654,293.15,7.0155,-10.002,0
1.2041,40,0.009066,1.0132e+05,0.11654,293.15,6.385,-10.395,0
1.2041,40.001,0.0081935,1.0132e+05,0.11654,293.15,5.731,-10.748,0
1.2041,40.002,0.0071818,1.0132e+05,0.11654,293.15,5.056,-11.06,0
1.2041,40.003,0.0060505,1.0132e+05,0.11655,293.15,4.3626,-11.33,0
1.2041,40.003,0.0048215,1.0132e+05,0.11655,293.15,3.6535,-11.556,0
1.2041,40.004,0.0035177,1.0132e+05,0.11655,293.15,2.9315,-11.738,0
1.2041,40.004,0.0021637,1.0132e+05,0.11655,293.15,2.1995,-11.875,0
1.2041,40.004,0.00078375,1.0132e+05,0.11655,293.15,1.4603,-11.966,0
1.2041,40.004,-0.00059675,1.0133e+05,0.11655,293.15,0.71683,-12.011,0
1.2041,40.004,-0.001952,1.0133e+05,0.11655,293.15,-0.027883,-12.01,0
1.2041,40.003,-0.0032602,1.0133e+05,0.11655,293.15,-0.7709,-11.962,0
1.2041,40.003,-0.0045007,1.0133e+05,0.11655,293.15,-1.5093,-11.868,0
1.2041,40.002,-0.0056553,1.0133e+05,0.11654,293.15,-2.2401,-11.728,0
1.2041,40.001,-0.0067075,1.0133e+05,0.11654,293.15,-2.9604,-11.544,0
1.2041,40,-0.0076437,1.0133e+05,0.11654,293.15,-3.6675,-11.315,0
1.2041,39.999,-0.0084535,1.0133e+05,0.11654,293.15,-4.3586,-11.043,0
1.2041,39.998,-0.0091288,1.0133e+05,0.11653,293.15,-5.0309,-10.729,0
1.2041,39.997,-0.0096633,1.0133e+05,0.11653,293.15,-5.682,-10.374,0
1.2041,39.996,-0.010053,1.0133e+05,0.11653,293.15,-6.3094,-9.9802,0
1.2041,39.994,-0.010296,1.0133e+05,0.11652,293.15,-6.9107,-9.5487,0
1.2041,39.993,-0.010394,1.0133e+05,0.11652,293.15,-7.4837,-9.0813,0
1.2041,39.992,-0.010348,1.0133e+05,0.11651,293.15,-8.0263,-8.58,0
1.2041,39.991,-0.010163,1.0133e+05,0.11651,293.15,-8.5366,-8.0468,0
1.2041,39.99,-0.0098432,1.0133e+05,0.11651,293.15,-9.0127,-7.4838,0
1.2042,39.988,-0.0093953,1.0133e+05,0.1165,293.15,-9.4531,-6.8933,0
1.2042,39.987,-0.0088273,1.0133e+05,0.1165,293.15,-9.856,-6.2774,0
1.2042,39.986,-0.008148,1.0133e+05,0.1165,293.15,-10.22,-5.6386,0
1.2042,39.986,-0.007366,1.0133e+05,0.1165,293.15,-10.545,-4.9792,0
1.2042,39.985,-0.0064923,1.0133e+05,0.11649,293.15,-10.828,-4.3018,0
1.2042,39.984,-0.0055385,1.0133e+05,0.11649,293.16,-11.069,-3.6088,0
1.2042,39.984,-0.004516,1.0133e+05,0.11649,293.16,-11.268,-2.9027,0
1.2042,39.983,-0.0034375,1.0133e+05,0.11649,293.16,-11.423,-2.1862,0
1.2042,39.983,-0.0023165,1.0133e+05,0.11649,293.16,-11.534,-1.4619,0
1.2042,39.983,-0.0011655,1.0133e+05,0.11649,293.16,-11.601,-0.73225,0
1.2042,39.983,2.5e-07,1.0133e+05,0.11649,293.16,-11.623,-0,0
1.2042,39.983,0.0011657,1.0133e+05,0.11649,293.16,-11.601,0.73225,0
1.2042,39.983,0.0023165,1.0133e+05,0.11649,293.16,-11.534,1.4619,0
1.2042,39.983,0.0034375,1.0133e+05,0.11649,293.16,-11.423,2.1862,0
1.2042,39.984,0.004516,1.0133e+05,0.11649,293.16,-11.268,2.9027,0
1.2042,39.984,0.0055385,1.0133e+05,0.11649,293.16,-11.069,3.6088,0
1.2042,39.985,0.0064923,1.0133e+05,0.11649,293.15,-10.828,4.3018,0
1.2042,39.986,0.007366,1.0133e+05,0.1165,293.15,-10.545,4.9792,0
1.2042,39.986,0.008148,1.0133e+05,0.1165,293.15,-10.22,5.6386,0
1.2042,39.987,0.0088273,1.0133e+05,0.1165,293.15,-9.856,6.2774,0
1.2042,39.988,0.009395,1.0133e+05,0.1165,293.15,-9.4531,6.8933,0
1.2041,39.99,0.009843,1.0133e+05,0.11651,293.15,-9.0127,7.4838,0
1.2041,39.991,0.010163,1.0133e+05,0.11651,293.15,-8.5366,8.0468,0
1.2041,39.992,0.010348,1.0133e+05,0.11651,293.15,-8.0263,8.58,0
1.2041,39.993,0.010393,1.0133e+05,0.11652,293.15,-7.4837,9.0813,0
1.2041,39.994,0.010295,1.0133e+05,0.11652,293.15,-6.9107,9.5487,0
1.2041,39.996,0.010052,1.0133e+05,0.11653,293.15,-6.3094,9.9802,0
1.2041,39.997,0.0096625,1.0133e+05,0.11653,293.15,-5.682,10.374,0
1.2041,39.998,0.009128,1.0133e+05,0.11653,293.15,-5.0309,10.729,0
1.2041,39.999,0.0084527,1.0133e+05,0.11654,293.15,-4.3586,11.043,0
1.2041,40,0.007643,1.0133e+05,0.11654,293.15,-3.6675,11.315,0
1.2041,40.001,0.0067068,1.0133e+05,0.11654,293.15,-2.9604,11.544,0
1.2041,40.002,0.0056545,1.0133e+05,0.11654,293.15,-2.2401,11.728,0
1.2041,40.003,0.0045002,1.0133e+05,0.11655,293.15,-1.5093,11.868,0
1.2041,40.003,0.0032595,1.0133e+05,0.11655,293.15,-0.7709,11.962,0
1.2041,40.004,0.0019513,1.0133e+05,0.11655,293.15,-0.027883,12.01,0
1.2041,40.004,0.000596,1.0133e+05,0.11655,293.15,0.71683,12.011,0
1.2041,40.004,-0.0007845,1.0132e+05,0.11655,293.15,1.4603,11.966,0
1.2041,40.004,-0.0021643,1.0132e+05,0.11655,293.15,2.1995,11.875,0
1.2041,40.004,-0.0035182,1.0132e+05,0.11655,293.15,2.9315,11.738,0
1.2041,40.003,-0.004822,1.0132e+05,0.11655,293.15,3.6535,11.556,0
1.2041,40.003,-0.0060507,1.0132e+05,0.11655,293.15,4.3626,11.33,0
1.2041,40.002,-0.007182,1.0132e+05,0.11654,293.15,5.056,11.06,0
1.2041,40.001,-0.0081937,1.0132e+05,0.11654,293.15,5.731,10.748,0
1.2041,40,-0.009066,1.0132e+05,0.11654,293.15,6.385,10.395,0
1.2041,39.999,-0.0097823,1.0132e+05,0.11654,293.15,7.0155,10.002,0
1.2041,39.998,-0.010329,1.0132e+05,0.11653,293.15,7.6201,9.572,0
1.2041,39.996,-0.010695,1.0132e+05,0.11653,293.15,8.1966,9.1054,0
1.2041,39.995,-0.010875,1.0132e+05,0.11653,293.15,8.7428,8.6045,0
1.2041,39.994,-0.010865,1.0132e+05,0.11652,293.15,9.2567,8.0714,0
1.2041,39.993,-0.010669,1.0132e+05,0.11652,293.15,9.7365,7.5081,0
1.2041,39.991,-0.010292,1.0132e+05,0.11651,293.15,10.18,6.9169,0
1.2041,39.99,-0.009742,1.0132e+05,0.11651,293.15,10.587,6.3,0
1.2041,39.989,-0.0090342,1.0132e+05,0.11651,293.15,10.954,5.6597,0
1.2041,39.988,-0.0081845,1.0132e+05,0.1165,293.15,11.282,4.9986,0
1.2041,39.987,-0.007212,1.0132e+05,0.1165,293.15,11.568,4.3191,0
1.2041,39.987,-0.0061375,1.0132e+05,0.1165,293.15,11.811,3.6237,0
1.2041,39.986,-0.0049822,1.0132e+05,0.1165,293.15,12.012,2.915,0
1.2041,39.985,-0.0037677,1.0132e+05,0.1165,293.15,12.169,2.1956,0
1.2041,39.985,-0.0025158,1.0132e+05,0.1165,293.15,12.281,1.4682,0
1.2041,39.985,-0.0012523,1.0132e+05,0.1165,293.15,12.349,0.73546,0
1.2041,39.985,0,1.0132e+05,0.1165,293.15,12.371,0,0
1.2041,39.985,0.0006215,1.0132e+05,0.1165,293.15,12.349,-0.73546,0
1.2041,39.989,0.001292,1.0132e+05,0.11651,293.15,14.657,-0.87785,0
1.2041,39.989,0.0017153,1.0132e+05,0.11651,293.15,14.576,-1.7525,0
1.2041,39.989,0.0025468,1.0132e+05,0.11651,293.15,14.442,-2.6205,0
1.2041,39.99,0.0033397,1.0132e+05,0.11651,293.15,14.254,-3.4789,0
1.2041,39.99,0.0040788,1.0132e+05,0.11651,293.15,14.014,-4.3244,0
1.2041,39.991,0.0047505,1.0132e+05,0.11651,293.15,13.722,-5.1538,0
1.2041,39.991,0.0053427,1.0132e+05,0.11651,293.15,13.38,-5.964,0
1.2041,39.992,0.0058422,1.0132e+05,0.11652,293.15,12.988,-6.752,0
1.2041,39.993,0.006239,1.0132e+05,0.11652,293.15,12.549,-7.5148,0
1.2041,39.994,0.0065258,1.0132e+05,0.11652,293.15,12.063,-8.2496,0
1.2041,39.994,0.0066962,1.0132e+05,0.11652,293.15,11.533,-8.9535,0
1.2041,39.995,0.0067478,1.0132e+05,0.11653,293.15,10.96,-9.6239,0
1.2041,39.996,0.0066805,1.0132e+05,0.11653,293.15,10.346,-10.258,0
1.2041,39.997,0.006496,1.0132e+05,0.11653,293.15,9.6943,-10.854,0
1.2041,39.998,0.0061992,1.0132e+05,0.11653,293.15,9.0066,-11.408,0
1.2041,39.999,0.0057985,1.0132e+05,0.11654,293.15,8.2856,-11.92,0
1.2041,39.999,0.0053032,1.0132e+05,0.11654,293.15,7.5339,-12.386,0
1.2041,40,0.0047255,1.0132e+05,0.11654,293.15,6.7546,-12.805,0
1.2041,40,0.0040782,1.0132e+05,0.11654,293.15,5.9504,-13.176,0
1.2041,40.001,0.003376,1.0132e+05,0.11654,293.15,5.1246,-13.496,0
1.2041,40.001,0.0026335,1.0132e+05,0.11654,293.15,4.2803,-13.764,0
1.2041,40.001,0.0018655,1.0132e+05,0.11654,293.15,3.4207,-13.98,0
1.2041,40.001,0.0010877,1.0132e+05,0.11654,293.15,2.5493,-14.143,0
1.2041,40.001,0.00031425,1.0132e+05,0.11654,293.15,1.6694,-14.251,0
1.2041,40.001,-0.0004415,1.0133e+05,0.11654,293.15,0.78444,-14.304,0
1.2041,40.001,-0.0011652,1.0133e+05,0.11654,293.15,-0.10203,-14.303,0
1.2041,40.001,-0.0018463,1.0133e+05,0.11654,293.15,-0.98657,-14.247,0
1.2041,40.001,-0.0024757,1.0133e+05,0.11654,293.15,-1.8657,-14.136,0
1.2041,40,-0.0030462,1.0133e+05,0.11654,293.15,-2.736,-13.971,0
1.2041,40,-0.0035512,1.0133e+05,0.11654,293.15,-3.5941,-13.752,0
1.2041,40,-0.0039865,1.0133e+05,0.11654,293.15,-4.4365,-13.481,0
1.2041,39.999,-0.0043495,1.0133e+05,0.11654,293.15,-5.2602,-13.159,0
1.2041,39.998,-0.0046392,1.0133e+05,0.11653,293.15,-6.0619,-12.786,0
1.2041,39.998,-0.004855,1.0133e+05,0.11653,293.15,-6.8385,-12.365,0
1.2041,39.997,-0.0049973,1.0133e+05,0.11653,293.15,-7.5871,-11.897,0
1.2041,39.997,-0.0050675,1.0133e+05,0.11653,293.15,-8.305,-11.385,0
1.2041,39.996,-0.0050685,1.0133e+05,0.11653,293.15,-8.9894,-10.829,0
1.2041,39.996,-0.0050037,1.0133e+05,0.11653,293.15,-9.6378,-10.233,0
1.2041,39.995,-0.0048753,1.0133e+05,0.11652,293.15,-10.248,-9.5987,0
1.2041,39.995,-0.0046875,1.0133e+05,0.11652,293.15,-10.817,-8.9286,0
1.2041,39.994,-0.0044448,1.0133e+05,0.11652,293.15,-11.344,-8.2253,0
1.2041,39.994,-0.0041508,1.0133e+05,0.11652,293.15,-11.827,-7.4916,0
1.2041,39.993,-0.003811,1.0133e+05,0.11652,293.15,-12.263,-6.7301,0
1.2041,39.993,-0.003429,1.0133e+05,0.11652,293.15,-12.651,-5.9439,0
1.2041,39.993,-0.0030093,1.0133e+05,0.11652,293.15,-12.991,-5.1358,0
1.2041,39.992,-0.0025585,1.0133e+05,0.11652,293.15,-13.28,-4.3089,0
1.2041,39.992,-0.0020803,1.0133e+05,0.11651,293.15,-13.518,-3.4662,0
1.2041,39.992,-0.0015795,1.0133e+05,0.11651,293.15,-13.704,-2.6108,0
1.2041,39.992,-0.0010628,1.0133e+05,0.11651,293.15,-13.837,-1.7458,0
1.2041,39.992,-0.00053425,1.0133e+05,0.11651,293.15,-13.917,-0.87451,0
1.2041,39.992,0,1.0133e+05,0.11651,293.15,-13.944,-0,0
1.2041,39.992,0.00053425,1.0133e+05,0.11651,293.15,-13.917,0.87451,0
1.2041,39.992,0.0010628,1.0133e+05,0.11651,293.15,-13.837,1.7458,0
1.2041,39.992,0.0015795,1.0133e+05,0.11651,293.15,-13.704,2.6108,0
1.2041,39.992,0.0020803,1.0133e+05,0.11651,293.15,-13.518,3.4662,0
1.2041,39.992,0.0025585,1.0133e+05,0.11652,293.15,-13.28,4.3089,0
1.2041,39.993,0.0030093,1.0133e+05,0.11652,293.15,-12.991,5.1358,0
1.2041,39.993,0.003429,1.0133e+05,0.11652,293.15,-12.651,5.9439,0
1.2041,39.993,0.003811,1.0133e+05,0.11652,293.15,-12.263,6.7301,0
1.2041,39.994,0.0041508,1.0133e+05,0.11652,293.15,-11.827,7.4916,0
1.2041,39.994,0.0044445,1.0133e+05,0.11652,293.15,-11.344,8.2253,0
1.2041,39.995,0.004687,1.0133e+05,0.11652,293.15,-10.817,8.9286,0
1.2041,39.995,0.004875,1.0133e+05,0.11652,293.15,-10.248,9.5987,0
1.2041,39.996,0.0050035,1.0133e+05,0.11653,293.15,-9.6378,10.233,0
1.2041,39.996,0.0050683,1.0133e+05,0.11653,293.15,-8.9894,10.829,0
1.2041,39.997,0.005067,1.0133e+05,0.11653,293.15,-8.305,11.385,0
1.2041,39.997,0.0049968,1.0133e+05,0.11653,293.15,-7.5871,11.897,0
1.2041,39.998,0.0048547,1.0133e+05,0.11653,293.15,-6.8385,12.365,0
1.2041,39.998,0.004639,1.0133e+05,0.11653,293.15,-6.0619,12.786,0
1.2041,39.999,0.0043492,1.0133e+05,0.11654,293.15,-5.2602,13.159,0
1.2041,40,0.0039863,1.0133e+05,0.11654,293.15,-4.4365,13.481,0
1.2041,40,0.0035507,1.0133e+05,0.11654,293.15,-3.5941,13.752,0
1.2041,40,0.0030455,1.0133e+05,0.11654,293.15,-2.736,13.971,0
1.2041,40.001,0.0024753,1.0133e+05,0.11654,293.15,-1.8657,14.136,0
1.2041,40.001,0.0018458,1.0133e+05,0.11654,293.15,-0.98657,14.247,0
1.2041,40.001,0.0011647,1.0133e+05,0.11654,293.15,-0.10203,14.303,0
1.2041,40.001,0.00044075,1.0133e+05,0.11654,293.15,0.78444,14.304,0
1.2041,40.001,-0.00031475,1.0132e+05,0.11654,293.15,1.6694,14.251,0
1.2041,40.001,-0.0010882,1.0132e+05,0.11654,293.15,2.5493,14.143,0
1.2041,40.001,-0.0018662,1.0132e+05,0.11654,293.15,3.4207,13.98,0
1.2041,40.001,-0.0026337,1.0132e+05,0.11654,293.15,4.2803,13.764,0
1.2041,40.001,-0.0033762,1.0132e+05,0.11654,293.15,5.1246,13.496,0
1.2041,40,-0.0040788,1.0132e+05,0.11654,293.15,5.9504,13.176,0
1.2041,40,-0.0047258,1.0132e+05,0.11654,293.15,6.7546,12.805,0
1.2041,39.999,-0.0053035,1.0132e+05,0.11654,293.15,7.5339,12.386,0
1.2041,39.999,-0.005799,1.0132e+05,0.11654,293.15,8.2856,11.92,0
1.2041,39.998,-0.0061998,1.0132e+05,0.11653,293.15,9.0066,11.408,0
1.2041,39.997,-0.0064963,1.0132e+05,0.11653,293.15,9.6943,10.854,0
1.2041,39.996,-0.0066808,1.0132e+05,0.11653,293.15,10.346,10.258,0
1.2041,39.995,-0.006748,1.0132e+05,0.11653,293.15,10.96,9.6239,0
1.2041,39.994,-0.0066962,1.0132e+05,0.11652,293.15,11.533,8.9535,0
1.2041,39.994,-0.0065258,1.0132e+05,0.11652,293.15,12.063,8.2496,0
1.2041,39.993,-0.006239,1.0132e+05,0.11652,293.15,12.549,7.5148,0
1.2041,39.992,-0.0058422,1.0132e+05,0.11652,293.15,12.988,6.752,0
1.2041,39.991,-0.0053427,1.0132e+05,0.11651,293.15,13.38,5.964,0
1.2041,39.991,-0.0047505,1.0132e+05,0.11651,293.15,13.722,5.1538,0
1.2041,39.99,-0.0040785,1.0132e+05,0.11651,293.15,14.014,4.3244,0
1.2041,39.99,-0.0033393,1.0132e+05,0.11651,293.15,14.254,3.4789,0
1.2041,39.989,-0.0025465,1.0132e+05,0.11651,293.15,14.442,2.6205,0
1.2041,39.989,-0.001715,1.0132e+05,0.11651,293.15,14.576,1.7525,0
1.2041,39.989,-0.00086075,1.0132e+05,0.11651,293.15,14.657,0.87785,0
1.2041,39.989,0,1.0132e+05,0.11651,293.15,14.684,0,0
1.2041,39.989,0.00043,1.0132e+05,0.11651,293.15,14.657,-0.87785,0
1.2041,39.994,0.000659,1.0132e+05,0.11652,293.15,17.42,-1.0486,0
1.2041,39.994,0.0008725,1.0132e+05,0.11652,293.15,17.324,-2.0932,0
1.2041,39.994,0.0012892,1.0132e+05,0.11652,293.15,17.163,-3.13,0
1.2041,39.995,0.001681,1.0132e+05,0.11652,293.15,16.938,-4.1551,0
1.2041,39.995,0.0020405,1.0132e+05,0.11652,293.15,16.651,-5.1646,0
1.2041,39.995,0.0023603,1.0132e+05,0.11652,293.15,16.302,-6.1547,0
1.2041,39.995,0.002634,1.0132e+05,0.11653,293.15,15.892,-7.1218,0
1.2041,39.996,0.0028563,1.0132e+05,0.11653,293.15,15.424,-8.0621,0
1.2041,39.996,0.0030233,1.0132e+05,0.11653,293.15,14.899,-8.9721,0
1.2041,39.997,0.003133,1.0132e+05,0.11653,293.15,14.318,-9.8483,0
1.2041,39.997,0.0031833,1.0132e+05,0.11653,293.15,13.684,-10.687,0
1.2041,39.997,0.0031743,1.0132e+05,0.11653,293.15,12.999,-11.486,0
1.2041,39.998,0.0031085,1.0132e+05,0.11653,293.15,12.266,-12.242,0
1.2041,39.998,0.0029882,1.0132e+05,0.11653,293.15,11.488,-12.951,0
1.2041,39.999,0.0028177,1.0132e+05,0.11654,293.15,10.667,-13.612,0
1.2041,39.999,0.002603,1.0132e+05,0.11654,293.15,9.8068,-14.22,0
1.2041,39.999,0.0023495,1.0132e+05,0.11654,293.15,8.9102,-14.775,0
1.2041,40,0.0020648,1.0132e+05,0.11654,293.15,7.9807,-15.274,0
1.2041,40,0.0017555,1.0132e+05,0.11654,293.15,7.0219,-15.714,0
1.2041,40,0.001429,1.0132e+05,0.11654,293.15,6.0375,-16.095,0
1.2041,40,0.0010927,1.0132e+05,0.11654,293.15,5.0312,-16.415,0
1.2041,40,0.00075375,1.0132e+05,0.11654,293.15,4.0069,-16.671,0
1.2041,40,0.000419,1.0132e+05,0.11654,293.15,2.9686,-16.864,0
1.2041,40,9.4e-05,1.0132e+05,0.11654,293.15,1.9202,-16.993,0
1.2041,40,-0.000216,1.0133e+05,0.11654,293.15,0.86594,-17.057,0
1.2041,40,-0.0005055,1.0133e+05,0.11654,293.15,-0.19024,-17.055,0
1.2041,40,-0.00077075,1.0133e+05,0.11654,293.15,-1.2442,-16.989,0
1.2041,40,-0.00101,1.0133e+05,0.11654,293.15,-2.2918,-16.857,0
1.2041,40,-0.0012207,1.0133e+05,0.11654,293.15,-3.3291,-16.661,0
1.2041,40,-0.0014013,1.0133e+05,0.11654,293.15,-4.3519,-16.402,0
1.2041,40,-0.0015517,1.0133e+05,0.11654,293.15,-5.3565,-16.08,0
1.2041,39.999,-0.001672,1.0133e+05,0.11654,293.15,-6.3389,-15.697,0
1.2041,39.999,-0.0017627,1.0133e+05,0.11654,293.15,-7.2953,-15.254,0
1.2041,39.999,-0.0018247,1.0133e+05,0.11654,293.15,-8.2221,-14.754,0
1.2041,39.999,-0.0018595,1.0133e+05,0.11654,293.15,-9.1159,-14.198,0
1.2041,39.999,-0.0018682,1.0133e+05,0.11653,293.15,-9.9732,-13.588,0
1.2041,39.999,-0.0018523,1.0133e+05,0.11653,293.15,-10.791,-12.926,0
1.2041,39.998,-0.001814,1.0133e+05,0.11653,293.15,-11.566,-12.216,0
1.2041,39.998,-0.0017543,1.0133e+05,0.11653,293.15,-12.295,-11.461,0
1.2041,39.998,-0.0016748,1.0133e+05,0.11653,293.15,-12.977,-10.662,0
1.2041,39.998,-0.0015782,1.0133e+05,0.11653,293.15,-13.607,-9.8235,0
1.2041,39.998,-0.0014657,1.0133e+05,0.11653,293.15,-14.184,-8.9483,0
1.2041,39.998,-0.0013385,1.0133e+05,0.11653,293.15,-14.707,-8.0397,0
1.2041,39.997,-0.001199,1.0133e+05,0.11653,293.15,-15.172,-7.1012,0
1.2041,39.997,-0.0010483,1.0133e+05,0.11653,293.15,-15.579,-6.1364,0
1.2041,39.997,-0.000888,1.0133e+05,0.11653,293.15,-15.925,-5.1487,0
1.2041,39.997,-0.00072,1.0133e+05,0.11653,293.15,-16.211,-4.142,0
1.2041,39.997,-0.00054525,1.0133e+05,0.11653,293.15,-16.434,-3.12,0
1.2041,39.997,-0.00036625,1.0133e+05,0.11653,293.15,-16.593,-2.0864,0
1.2041,39.997,-0.00018425,1.0133e+05,0.11653,293.15,-16.689,-1.0451,0
1.2041,39.997,0,1.0133e+05,0.11653,293.15,-16.722,-0,0
1.2041,39.997,0.00018425,1.0133e+05,0.11653,293.15,-16.689,1.0451,0
1.2041,39.997,0.00036625,1.0133e+05,0.11653,293.15,-16.593,2.0864,0
1.2041,39.997,0.00054525,1.0133e+05,0.11653,293.15,-16.434,3.12,0
1.2041,39.997,0.00072,1.0133e+05,0.11653,293.15,-16.211,4.142,0
1.2041,39.997,0.000888,1.0133e+05,0.11653,293.15,-15.925,5.1487,0
1.2041,39.997,0.0010483,1.0133e+05,0.11653,293.15,-15.579,6.1364,0
1.2041,39.997,0.001199,1.0133e+05,0.11653,293.15,-15.172,7.1012,0
1.2041,39.998,0.0013385,1.0133e+05,0.11653,293.15,-14.707,8.0397,0
1.2041,39.998,0.0014657,1.0133e+05,0.11653,293.15,-14.184,8.9483,0
1.2041,39.998,0.0015782,1.0133e+05,0.11653,293.15,-13.607,9.8235,0
1.2041,39.998,0.0016743,1.0133e+05,0.11653,293.15,-12.977,10.662,0
1.2041,39.998,0.0017538,1.0133e+05,0.11653,293.15,-12.295,11.461,0
1.2041,39.998,0.001814,1.0133e+05,0.11653,293.15,-11.566,12.216,0
1.2041,39.999,0.0018523,1.0133e+05,0.11653,293.15,-10.791,12.926,0
1.2041,39.999,0.001868,1.0133e+05,0.11653,293.15,-9.9732,13.588,0
1.2041,39.999,0.0018593,1.0133e+05,0.11654,293.15,-9.1159,14.198,0
1.2041,39.999,0.0018247,1.0133e+05,0.11654,293.15,-8.2221,14.754,0
1.2041,39.999,0.0017627,1.0133e+05,0.11654,293.15,-7.2953,15.254,0
1.2041,39.999,0.0016717,1.0133e+05,0.11654,293.15,-6.3389,15.697,0
1.2041,40,0.0015515,1.0133e+05,0.11654,293.15,-5.3565,16.08,0
1.2041,40,0.001401,1.0133e+05,0.11654,293.15,-4.3519,16.402,0
1.2041,40,0.00122,1.0133e+05,0.11654,293.15,-3.3291,16.661,0
1.2041,40,0.0010095,1.0133e+05,0.11654,293.15,-2.2918,16.857,0
1.2041,40,0.00077075,1.0133e+05,0.11654,293.15,-1.2442,16.989,0
1.2041,40,0.0005055,1.0133e+05,0.11654,293.15,-0.19024,17.055,0
1.2041,40,0.00021575,1.0133e+05,0.11654,293.15,0.86594,17.057,0
1.2041,40,-9.425e-05,1.0132e+05,0.11654,293.15,1.9202,16.993,0
1.2041,40,-0.00041925,1.0132e+05,0.11654,293.15,2.9686,16.864,0
1.2041,40,-0.00075425,1.0132e+05,0.11654,293.15,4.0069,16.671,0
1.2041,40,-0.001093,1.0132e+05,0.11654,293.15,5.0312,16.415,0
1.2041,40,-0.0014292,1.0132e+05,0.11654,293.15,6.0375,16.095,0
1.2041,40,-0.0017557,1.0132e+05,0.11654,293.15,7.0219,15.714,0
1.2041,40,-0.0020648,1.0132e+05,0.11654,293.15,7.9807,15.274,0
1.2041,39.999,-0.00235,1.0132e+05,0.11654,293.15,8.9102,14.775,0
1.2041,39.999,-0.0026037,1.0132e+05,0.11654,293.15,9.8068,14.22,0
1.2041,39.999,-0.0028182,1.0132e+05,0.11654,293.15,10.667,13.612,0
1.2041,39.998,-0.0029885,1.0132e+05,0.11653,293.15,11.488,12.951,0
1.2041,39.998,-0.003109,1.0132e+05,0.11653,293.15,12.266,12.242,0
1.2041,39.997,-0.0031747,1.0132e+05,0.11653,293.15,12.999,11.486,0
1.2041,39.997,-0.0031833,1.0132e+05,0.11653,293.15,13.684,10.687,0
1.2041,39.997,-0.003133,1.0132e+05,0.11653,293.15,14.318,9.8483,0
1.2041,39.996,-0.0030233,1.0132e+05,0.11653,293.15,14.899,8.9721,0
1.2041,39.996,-0.0028563,1.0132e+05,0.11653,293.15,15.424,8.0621,0
1.2041,39.995,-0.002634,1.0132e+05,0.11653,293.15,15.892,7.1218,0
1.2041,39.995,-0.0023603,1.0132e+05,0.11652,293.15,16.302,6.1547,0
1.2041,39.995,-0.0020405,1.0132e+05,0.11652,293.15,16.651,5.1646,0
1.2041,39.995,-0.001681,1.0132e+05,0.11652,293.15,16.938,4.1551,0
1.2041,39.994,-0.001289,1.0132e+05,0.11652,293.15,17.163,3.13,0
1.2041,39.994,-0.000872,1.0132e+05,0.11652,293.15,17.324,2.0932,0
1.2041,39.994,-0.0004395,1.0132e+05,0.11652,293.15,17.42,1.0486,0
1.2041,39.994,0,1.0132e+05,0.11652,293.15,17.453,0,0
1.2041,39.994,0.0002205,1.0132e+05,0.11652,293.15,17.42,-1.0486,0
1.2041,39.998,0.000249,1.0132e+05,0.11653,293.15,20.73,-1.2532,0
1.2041,39.998,0.0003295,1.0132e+05,0.11653,293.15,20.614,-2.5017,0
1.2041,39.998,0.00048525,1.0132e+05,0.11653,293.15,20.421,-3.7407,0
1.2041,39.998,0.00062975,1.0132e+05,0.11653,293.15,20.153,-4.9656,0
1.2041,39.998,0.00076075,1.0132e+05,0.11653,293.15,19.809,-6.1718,0
1.2041,39.998,0.00087475,1.0132e+05,0.11653,293.15,19.391,-7.3547,0
1.2041,39.998,0.00096925,1.0132e+05,0.11653,293.15,18.902,-8.5098,0
1.2041,39.998,0.0010427,1.0132e+05,0.11653,293.15,18.342,-9.6328,0
1.2041,39.999,0.0010948,1.0132e+05,0.11653,293.15,17.713,-10.719,0
1.2041,39.999,0.0011248,1.0132e+05,0.11653,293.15,17.019,-11.765,0
1.2041,39.999,0.001132,1.0132e+05,0.11654,293.15,16.261,-12.767,0
1.2041,39.999,0.0011172,1.0132e+05,0.11654,293.15,15.443,-13.72,0
1.2041,39.999,0.0010825,1.0132e+05,0.11654,293.15,14.567,-14.622,0
1.2041,39.999,0.0010292,1.0132e+05,0.11654,293.15,13.638,-15.468,0
1.2041,39.999,0.0009595,1.0132e+05,0.11654,293.15,12.657,-16.255,0
1.2041,40,0.00087575,1.0132e+05,0.11654,293.15,11.63,-16.981,0
1.2041,40,0.0007805,1.0132e+05,0.11654,293.15,10.56,-17.642,0
