"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.1226,652.73,1.5507,97634,1.8706,302.97,5.4,0.79571,0
1.1166,654.14,0.87604,96931,1.8764,302.42,5.5,0.79571,0
1.1115,655.41,0.4582,96342,1.8815,301.95,5.6,0.79571,0
1.1071,656.59,0.20368,95830,1.8862,301.53,5.7,0.79571,0
1.1032,657.71,0.047147,95366,1.8906,301.14,5.8,0.79571,0
1.0996,658.8,-0.054895,94935,1.8949,300.77,5.9,0.79571,0
1.0961,659.87,-0.12976,94524,1.8991,300.41,6,0.79571,0
1.0928,660.93,-0.19339,94127,1.9033,300.07,6.1,0.79571,0
1.0896,661.97,-0.25405,93742,1.9074,299.73,6.2,0.79571,0
1.0864,663.01,-0.3152,93366,1.9114,299.4,6.3,0.79571,0
1.0833,664.04,-0.37748,92998,1.9154,299.07,6.4,0.79571,0
1.0802,665.07,-0.44011,92638,1.9194,298.75,6.5,0.79571,0
1.0773,666.09,-0.50175,92285,1.9234,298.43,6.6,0.79571,0
1.0743,667.1,-0.56108,91939,1.9273,298.13,6.7,0.79571,0
1.0715,668.11,-0.61707,91599,1.9312,297.82,6.8,0.79571,0
1.0686,669.12,-0.66911,91266,1.9351,297.52,6.9,0.79571,0
1.0659,670.13,-0.71701,90939,1.939,297.23,7,0.79571,0
1.0631,671.13,-0.76096,90617,1.9428,296.93,7.1,0.79571,0
1.0605,672.12,-0.80145,90303,1.9466,296.65,7.2,0.79571,0
1.0579,673.11,-0.83912,89995,1.9504,296.36,7.3,0.79571,0
1.0553,674.09,-0.87468,89695,1.9542,296.08,7.4,0.79571,0
1.0529,675.05,-0.90877,89406,1.9579,295.82,7.5,0.79571,0
1.0506,675.99,-0.9419,89129,1.9615,295.56,7.6,0.79571,0
1.0484,676.9,-0.97432,88869,1.9649,295.31,7.7,0.79571,0
1.0463,677.76,-1.006,88629,1.9682,295.08,7.8,0.79571,0
1.0445,678.57,-1.0366,88413,1.9712,294.88,7.9,0.79571,0
1.043,679.31,-1.0655,88228,1.9739,294.7,8,0.79571,0
1.0417,679.96,-1.0915,88079,1.9763,294.56,8.1,0.79571,0
1.0408,680.5,-1.1135,87973,1.9783,294.45,8.2,0.79571,0
1.0403,680.92,-1.1299,87914,1.9797,294.39,8.3,0.79571,0
1.0403,681.2,-1.1391,87910,1.9805,294.38,8.4,0.79571,0
1.0408,681.32,-1.1394,87966,1.9807,294.43,8.5,0.79571,0
1.0418,681.26,-1.1294,88086,1.9802,294.54,8.6,0.79571,0
1.0435,681.03,-1.1081,88272,1.9789,294.71,8.7,0.79571,0
1.0456,680.61,-1.0748,88527,1.9769,294.94,8.8,0.79571,0
1.0484,680.01,-1.0297,88847,1.9742,295.23,8.9,0.79571,0
1.0517,679.24,-0.97367,89230,1.9708,295.58,9,0.79571,0
1.0555,678.31,-0.90847,89670,1.9668,295.97,9.1,0.79571,0
1.0596,677.25,-0.83652,90158,1.9623,296.41,9.2,0.79571,0
1.0641,676.09,-0.7608,90683,1.9574,296.87,9.3,0.79571,0
1.0689,674.86,-0.68462,91234,1.9522,297.35,9.4,0.79571,0
1.0737,673.58,-0.6113,91799,1.947,297.84,9.5,0.79571,0
1.0786,672.3,-0.54391,92368,1.9417,298.33,9.6,0.79571,0
1.0835,671.04,-0.48508,92929,1.9365,298.8,9.7,0.79571,0
1.0882,669.82,-0.43697,93476,1.9315,299.25,9.8,0.79571,0
1.0927,668.66,-0.40188,94002,1.9268,299.69,9.9,0.79571,0
1.0949,668.1,-0.38793,94260,1.9244,299.91,10,0.79571,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,0.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,0.4,0
1.2041,660,7.5e-07,1.0133e+05,1.9229,293.15,0.9,0.4,0
1.2041,660,4.5e-06,1.0133e+05,1.9229,293.15,1,0.4,0
1.2041,660,2.125e-05,1.0133e+05,1.9229,293.15,1.1,0.4,0
1.2041,660,9.25e-05,1.0133e+05,1.9229,293.15,1.2,0.4,0
1.2041,660,0.00037925,1.0133e+05,1.9229,293.15,1.3,0.4,0
1.2041,660,0.001483,1.0133e+05,1.9228,293.16,1.4,0.4,0
1.2041,659.99,0.0055775,1.0134e+05,1.9228,293.18,1.5,0.4,0
1.2042,659.96,0.020267,1.0136e+05,1.9225,293.23,1.6,0.4,0
1.2044,659.87,0.071346,1.0143e+05,1.9217,293.38,1.7,0.4,0
1.2051,659.61,0.24388,1.0163e+05,1.9196,293.8,1.8,0.4,0
1.2073,658.92,0.81326,1.0218e+05,1.9142,294.84,1.9,0.4,0
1.2147,656.94,2.5522,1.0366e+05,1.9008,297.27,2,0.4,0
1.2364,651.93,7.3966,1.0725e+05,1.8714,302.1,2.1,0.42412,0
1.2866,641.49,18.159,1.1461e+05,1.8187,310.08,2.2,0.44823,0
1.3782,623.72,36.505,1.2722e+05,1.7409,321.08,2.3,0.47235,0
1.5113,599.21,60.647,1.4516e+05,1.6463,333.9,2.4,0.49646,0
1.6661,571.81,85.526,1.6609e+05,1.5511,346.62,2.5,0.52058,0
1.8116,546.74,106.14,1.8607e+05,1.4709,357.4,2.6,0.54469,0
1.9234,527.66,120.3,2.0176e+05,1.4132,365.23,2.7,0.56881,0
1.9945,515.48,128.59,2.1193e+05,1.3778,370.09,2.8,0.59292,0
2.0323,508.98,132.85,2.1739e+05,1.3594,372.62,2.9,0.61704,0
2.049,506.09,134.8,2.1981e+05,1.3515,373.7,3,0.64115,0
2.0547,505.07,135.57,2.2063e+05,1.3488,374.07,3.1,0.66527,0
2.0552,504.93,135.8,2.2071e+05,1.3485,374.11,3.2,0.68938,0
2.0534,505.17,135.82,2.2046e+05,1.3493,374.02,3.3,0.7135,0
2.0508,505.59,135.78,2.2009e+05,1.3506,373.87,3.4,0.73762,0
2.0476,506.11,135.75,2.1964e+05,1.3522,373.68,3.5,0.76173,0
2.0439,506.73,135.76,2.1911e+05,1.3541,373.46,3.6,0.78585,0
2.0396,507.49,135.8,2.1849e+05,1.3566,373.18,3.7,0.80996,0
2.0342,508.54,135.86,2.1762e+05,1.3601,372.68,3.8,0.83408,0
2.0244,510.64,135.76,2.1575e+05,1.3679,371.28,3.9,0.85819,0
1.9709,519.89,131.7,2.0729e+05,1.3981,366.3,4,0.88231,0
1.8642,537.3,121.55,1.9153e+05,1.4533,357.74,4.1,0.88231,0
1.7461,556.14,108.12,1.7487e+05,1.514,348.68,4.2,0.88231,0
1.6357,573.46,93.542,1.5991e+05,1.5715,340.39,4.3,0.88231,0
1.5385,588.53,79.09,1.4721e+05,1.6233,333.18,4.4,0.88231,0
1.4554,601.34,65.497,1.3668e+05,1.669,327.02,4.5,0.88231,0
1.3856,612.09,53.172,1.2805e+05,1.7088,321.82,4.6,0.88231,0
1.3277,621.04,42.322,1.2102e+05,1.743,317.47,4.7,0.88231,0
1.2801,628.46,33.024,1.1536e+05,1.7722,313.86,4.8,0.88231,0
1.2416,634.56,25.255,1.1082e+05,1.7968,310.89,4.9,0.88231,0
1.2106,639.55,18.926,1.0721e+05,1.8173,308.48,5,0.88231,0
1.186,643.63,13.897,1.0436e+05,1.8343,306.53,5.1,0.88231,0
1.1665,646.97,9.9992,1.0212e+05,1.8483,304.97,5.2,0.88231,0
1.1512,649.7,7.0492,1.0037e+05,1.8598,303.72,5.3,0.88231,0
1.1392,651.98,4.8668,98992,1.8693,302.72,5.4,0.88231,0
1.1296,653.89,3.2855,97898,1.8773,301.9,5.5,0.88231,0
1.122,655.54,2.1598,97017,1.8841,301.23,5.6,0.88231,0
1.1157,656.99,1.3687,96291,1.8901,300.66,5.7,0.88231,0
1.1104,658.31,0.8159,95678,1.8954,300.16,5.8,0.88231,0
1.1059,659.53,0.42775,95143,1.9003,299.72,5.9,0.88231,0
1.1018,660.69,0.15011,94663,1.905,299.32,6,0.88231,0
1.098,661.79,-0.055353,94223,1.9094,298.94,6.1,0.88231,0
1.0945,662.87,-0.21467,93810,1.9136,298.58,6.2,0.88231,0
1.0912,663.93,-0.34475,93417,1.9178,298.23,6.3,0.88231,0
1.088,664.97,-0.45603,93038,1.9219,297.9,6.4,0.88231,0
1.0849,666,-0.55463,92671,1.9259,297.57,6.5,0.88231,0
1.0819,667.03,-0.64395,92313,1.9299,297.25,6.6,0.88231,0
1.0789,668.05,-0.72577,91963,1.9339,296.93,6.7,0.88231,0
1.0761,669.06,-0.80107,91620,1.9379,296.62,6.8,0.88231,0
1.0732,670.07,-0.87047,91284,1.9418,296.31,6.9,0.88231,0
1.0704,671.08,-0.93454,90954,1.9457,296.01,7,0.88231,0
1.0677,672.08,-0.99394,90630,1.9496,295.71,7.1,0.88231,0
1.065,673.08,-1.0494,90313,1.9535,295.41,7.2,0.88231,0
1.0624,674.07,-1.1018,90003,1.9573,295.12,7.3,0.88231,0
1.0599,675.05,-1.1518,89702,1.9611,294.83,7.4,0.88231,0
1.0575,676.02,-1.2004,89411,1.9649,294.55,7.5,0.88231,0
1.0551,676.96,-1.248,89133,1.9685,294.29,7.6,0.88231,0
1.053,677.87,-1.2948,88872,1.972,294.03,7.7,0.88231,0
1.0509,678.74,-1.341,88631,1.9753,293.8,7.8,0.88231,0
1.0491,679.55,-1.386,88415,1.9784,293.58,7.9,0.88231,0
1.0476,680.3,-1.4291,88229,1.9812,293.39,8,0.88231,0
1.0464,680.95,-1.4689,88079,1.9836,293.24,8.1,0.88231,0
1.0455,681.51,-1.5039,87970,1.9856,293.13,8.2,0.88231,0
1.045,681.94,-1.5323,87910,1.9871,293.06,8.3,0.88231,0
1.045,682.23,-1.5519,87903,1.988,293.04,8.4,0.88231,0
1.0455,682.37,-1.5607,87956,1.9883,293.07,8.5,0.88231,0
1.0466,682.33,-1.5569,88072,1.9879,293.17,8.6,0.88231,0
1.0482,682.13,-1.539,88254,1.9868,293.32,8.7,0.88231,0
1.0504,681.73,-1.506,88505,1.9849,293.54,8.8,0.88231,0
1.0531,681.16,-1.458,88822,1.9823,293.82,8.9,0.88231,0
1.0564,680.42,-1.3959,89202,1.979,294.15,9,0.88231,0
1.0602,679.52,-1.3216,89639,1.9751,294.53,9.1,0.88231,0
1.0645,678.49,-1.238,90125,1.9707,294.95,9.2,0.88231,0
1.069,677.35,-1.1487,90651,1.9659,295.41,9.3,0.88231,0
1.0739,676.14,-1.058,91204,1.9608,295.88,9.4,0.88231,0
1.0788,674.89,-0.96994,91774,1.9556,296.36,9.5,0.88231,0
1.0838,673.62,-0.88868,92349,1.9504,296.83,9.6,0.88231,0
1.0888,672.37,-0.8177,92918,1.9452,297.3,9.7,0.88231,0
1.0937,671.16,-0.75991,93474,1.9403,297.75,9.8,0.88231,0
1.0983,670.01,-0.71827,94012,1.9355,298.18,9.9,0.88231,0
1.1007,669.44,-0.70189,94277,1.9332,298.4,10,0.88231,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,0.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,0.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,0.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,0.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,0.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,0.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,0.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,0.5,0
1.2041,660,2.5e-07,1.0132e+05,1.9229,293.15,0.8,0.5,0
1.2041,660,1.5e-06,1.0133e+05,1.9229,293.15,0.9,0.5,0
1.2041,660,6.75e-06,1.0133e+05,1.9229,293.15,1,0.5,0
1.2041,660,2.725e-05,1.0133e+05,1.9229,293.15,1.1,0.5,0
1.2041,660,0.0001055,1.0133e+05,1.9229,293.15,1.2,0.5,0
1.2041,660,0.00039425,1.0133e+05,1.9229,293.15,1.3,0.5,0
1.2041,660,0.0014232,1.0133e+05,1.9229,293.16,1.4,0.5,0
1.2041,659.99,0.0049795,1.0133e+05,1.9228,293.17,1.5,0.5,0
1.2042,659.97,0.016896,1.0135e+05,1.9226,293.2,1.6,0.5,0
1.2043,659.91,0.055582,1.014e+05,1.9222,293.3,1.7,0.5,0
1.2048,659.76,0.1771,1.0152e+05,1.9209,293.53,1.8,0.5,0
1.2063,659.36,0.54617,1.0183e+05,1.918,294.09,1.9,0.5,0
1.2101,658.35,1.456,1.026e+05,1.9109,295.35,2,0.5,0
1.2203,655.88,3.7777,1.044e+05,1.8953,298.01,2.1,0.52345,0
1.245,650.48,9.2703,1.0826e+05,1.865,302.87,2.2,0.54689,0
1.2958,640.17,20.158,1.1559e+05,1.8138,310.53,2.3,0.57034,0
1.384,623.33,37.778,1.2766e+05,1.7404,320.9,2.4,0.59378,0
1.5098,600.38,60.629,1.4457e+05,1.6516,332.96,2.5,0.61723,0
1.6567,574.52,84.386,1.6438e+05,1.5612,345.07,2.6,0.64067,0
1.7975,550.32,104.53,1.8367e+05,1.4831,355.57,2.7,0.66412,0
1.9092,531.29,118.8,1.9929e+05,1.4251,363.45,2.8,0.68756,0
1.9834,518.63,127.48,2.0986e+05,1.388,368.54,2.9,0.71101,0
2.0251,511.52,132.16,2.1586e+05,1.3677,371.32,3,0.73446,0
2.0452,508.11,134.44,2.1875e+05,1.3583,372.61,3.1,0.7579,0
2.0531,506.73,135.45,2.199e+05,1.3546,373.12,3.2,0.78135,0
2.055,506.4,135.84,2.2017e+05,1.3538,373.23,3.3,0.80479,0
2.0538,506.57,135.97,2.2e+05,1.3544,373.16,3.4,0.82824,0
2.0512,507.02,135.99,2.1962e+05,1.3558,373,3.5,0.85168,0
2.0476,507.64,136.01,2.1911e+05,1.3578,372.78,3.6,0.87513,0
2.0432,508.43,136.04,2.1847e+05,1.3603,372.48,3.7,0.89857,0
2.0377,509.49,136.08,2.1759e+05,1.3639,372.01,3.8,0.92202,0
2.0282,511.43,135.96,2.1591e+05,1.3708,370.85,3.9,0.94547,0
1.9885,518.36,133.19,2.0961e+05,1.3934,367.16,4,0.96891,0
1.9068,531.87,125.9,1.9738e+05,1.4363,360.5,4.1,0.96891,0
1.8071,548.02,115.4,1.8304e+05,1.4879,352.72,4.2,0.96891,0
1.7067,564,103.23,1.6913e+05,1.5401,345.07,4.3,0.96891,0
1.6135,578.66,90.506,1.5663e+05,1.5895,338.04,4.4,0.96891,0
1.5301,591.68,77.953,1.4578e+05,1.6348,331.77,4.5,0.96891,0
1.4572,603.02,66.041,1.3652e+05,1.6756,326.27,4.6,0.96891,0
1.3942,612.8,55.062,1.2871e+05,1.712,321.5,4.7,0.96891,0
1.3405,621.17,45.186,1.2216e+05,1.7441,317.39,4.8,0.96891,0
1.2952,628.29,36.496,1.1672e+05,1.7722,313.89,4.9,0.96891,0
1.2573,634.32,29.007,1.1223e+05,1.7965,310.92,5,0.96891,0
1.2259,639.39,22.684,1.0855e+05,1.8174,308.43,5.1,0.96891,0
1.2001,643.65,17.453,1.0555e+05,1.8351,306.36,5.2,0.96891,0
1.1791,647.23,13.209,1.0311e+05,1.8502,304.65,5.3,0.96891,0
1.162,650.23,9.8306,1.0115e+05,1.8629,303.24,5.4,0.96891,0
1.1482,652.76,7.1887,99564,1.8736,302.08,5.5,0.96891,0
1.137,654.92,5.156,98281,1.8827,301.12,5.6,0.96891,0
1.1279,656.78,3.6137,97236,1.8906,300.33,5.7,0.96891,0
1.1204,658.42,2.456,96373,1.8974,299.65,5.8,0.96891,0
1.1141,659.88,1.593,95649,1.9034,299.08,5.9,0.96891,0
1.1088,661.21,0.9509,95029,1.9089,298.57,6,0.96891,0
1.1041,662.45,0.47104,94486,1.9139,298.12,6.1,0.96891,0
1.1,663.62,0.10846,94000,1.9186,297.71,6.2,0.96891,0
1.0962,664.75,-0.17042,93555,1.9231,297.32,6.3,0.96891,0
1.0926,665.83,-0.38997,93140,1.9274,296.96,6.4,0.96891,0
1.0893,666.9,-0.56739,92747,1.9316,296.61,6.5,0.96891,0
1.0861,667.94,-0.7146,92371,1.9357,296.27,6.6,0.96891,0
1.0831,668.98,-0.83979,92008,1.9398,295.95,6.7,0.96891,0
1.0801,670,-0.94856,91656,1.9439,295.62,6.8,0.96891,0
1.0772,671.02,-1.0449,91312,1.9479,295.31,6.9,0.96891,0
1.0744,672.03,-1.1315,90976,1.9518,294.99,7,0.96891,0
1.0716,673.04,-1.2108,90648,1.9558,294.68,7.1,0.96891,0
1.0689,674.04,-1.2844,90327,1.9597,294.38,7.2,0.96891,0
1.0663,675.04,-1.3539,90014,1.9636,294.08,7.3,0.96891,0
1.0638,676.02,-1.4205,89711,1.9674,293.79,7.4,0.96891,0
1.0613,676.99,-1.4852,89419,1.9712,293.5,7.5,0.96891,0
1.059,677.93,-1.5487,89140,1.9749,293.23,7.6,0.96891,0
1.0568,678.84,-1.6115,88878,1.9784,292.97,7.7,0.96891,0
1.0548,679.71,-1.6734,88636,1.9818,292.72,7.8,0.96891,0
1.0531,680.53,-1.7341,88419,1.9849,292.5,7.9,0.96891,0
1.0515,681.28,-1.7926,88231,1.9877,292.31,8,0.96891,0
1.0503,681.94,-1.8474,88080,1.9902,292.15,8.1,0.96891,0
1.0494,682.5,-1.8969,87969,1.9923,292.02,8.2,0.96891,0
1.049,682.95,-1.9388,87906,1.9939,291.94,8.3,0.96891,0
1.0489,683.25,-1.9707,87897,1.9948,291.92,8.4,0.96891,0
1.0494,683.41,-1.9903,87946,1.9952,291.94,8.5,0.96891,0
1.0505,683.4,-1.9953,88058,1.9949,292.03,8.6,0.96891,0
1.0521,683.21,-1.9839,88236,1.9938,292.17,8.7,0.96891,0
1.0543,682.84,-1.955,88482,1.9921,292.38,8.8,0.96891,0
1.057,682.3,-1.9083,88795,1.9896,292.65,8.9,0.96891,0
1.0603,681.59,-1.8448,89171,1.9864,292.97,9,0.96891,0
1.0641,680.71,-1.7667,89606,1.9826,293.34,9.1,0.96891,0
1.0684,679.71,-1.6772,90092,1.9783,293.76,9.2,0.96891,0
1.073,678.59,-1.5805,90619,1.9735,294.2,9.3,0.96891,0
1.0779,677.4,-1.4815,91176,1.9685,294.67,9.4,0.96891,0
1.083,676.16,-1.3854,91751,1.9633,295.14,9.5,0.96891,0
1.0881,674.91,-1.2972,92334,1.9581,295.62,9.6,0.96891,0
1.0932,673.66,-1.2211,92914,1.9529,296.09,9.7,0.96891,0
1.0982,672.45,-1.1611,93484,1.948,296.54,9.8,0.96891,0
1.1031,671.3,-1.1211,94038,1.9431,296.98,9.9,0.96891,0
1.1055,670.73,-1.1067,94312,1.9408,297.2,10,0.96891,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,0.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,0.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,0.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,0.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,0.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,0.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,0.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,0.6,0
1.2041,660,5e-07,1.0132e+05,1.9229,293.15,0.8,0.6,0
1.2041,660,2e-06,1.0132e+05,1.9229,293.15,0.9,0.6,0
1.2041,660,7.5e-06,1.0133e+05,1.9229,293.15,1,0.6,0
1.2041,660,2.8e-05,1.0133e+05,1.9229,293.15,1.1,0.6,0
1.2041,660,0.000101,1.0133e+05,1.9229,293.15,1.2,0.6,0
1.2041,660,0.00035425,1.0133e+05,1.9229,293.15,1.3,0.6,0
1.2041,660,0.0012068,1.0133e+05,1.9229,293.15,1.4,0.6,0
1.2041,659.99,0.003993,1.0133e+05,1.9228,293.16,1.5,0.6,0
1.2042,659.98,0.012826,1.0134e+05,1.9227,293.18,1.6,0.6,0
1.2043,659.94,0.039921,1.0137e+05,1.9224,293.24,1.7,0.6,0
1.2046,659.85,0.12005,1.0144e+05,1.9217,293.38,1.8,0.6,0
1.2055,659.62,0.34736,1.0162e+05,1.9201,293.68,1.9,0.6,0
1.2076,659.09,0.84321,1.0203e+05,1.9163,294.34,2,0.6,0
1.2126,657.83,2.0058,1.0296e+05,1.9081,295.77,2.1,0.62278,0
1.2247,655.07,4.7628,1.0497e+05,1.8913,298.56,2.2,0.64555,0
1.251,649.48,10.628,1.0898e+05,1.8605,303.4,2.3,0.66833,0
1.302,639.32,21.52,1.1624e+05,1.8107,310.81,2.4,0.6911,0
1.3872,623.21,38.557,1.2787e+05,1.7406,320.7,2.5,0.71388,0
1.5073,601.45,60.43,1.4398e+05,1.6561,332.2,2.6,0.73665,0
1.6481,576.77,83.334,1.6293e+05,1.5694,343.86,2.7,0.75943,0
1.7852,553.24,103.11,1.8167e+05,1.4929,354.14,2.8,0.7822,0
1.8967,534.23,117.47,1.9724e+05,1.4346,362.07,2.9,0.80498,0
1.9731,521.21,126.47,2.081e+05,1.3961,367.34,3,0.82776,0
2.0178,513.62,131.49,2.1451e+05,1.3744,370.32,3.1,0.85053,0
2.0406,509.79,134.07,2.1778e+05,1.3637,371.78,3.2,0.87331,0
2.0504,508.15,135.29,2.1918e+05,1.3593,372.4,3.3,0.89608,0
2.0532,507.68,135.82,2.1958e+05,1.3582,372.56,3.4,0.91886,0
2.0524,507.84,136.04,2.1946e+05,1.3588,372.5,3.5,0.94164,0
2.0495,508.35,136.13,2.1904e+05,1.3605,372.31,3.6,0.96441,0
2.0454,509.12,136.19,2.1843e+05,1.363,372.02,3.7,0.98719,0
2.0399,510.17,136.23,2.1757e+05,1.3665,371.57,3.8,1.01,0
2.0309,511.96,136.11,2.1605e+05,1.3727,370.59,3.9,1.0327,0
2.0007,517.31,134.19,2.1123e+05,1.3902,367.78,4,1.0555,0
1.9374,527.93,128.89,2.0165e+05,1.4239,362.53,4.1,1.0555,0
1.854,541.63,120.69,1.8947e+05,1.4675,355.92,4.2,1.0555,0
1.7646,556.1,110.62,1.7683e+05,1.5143,348.99,4.3,1.0555,0
1.6774,570.03,99.597,1.6488e+05,1.5605,342.31,4.4,1.0555,0
1.5963,582.86,88.279,1.5408e+05,1.6043,336.14,4.5,1.0555,0
1.5229,594.41,77.141,1.4454e+05,1.6449,330.55,4.6,1.0555,0
1.4576,604.66,66.501,1.3625e+05,1.682,325.55,4.7,1.0555,0
1.4002,613.66,56.576,1.291e+05,1.7157,321.12,4.8,1.0555,0
1.3502,621.53,47.502,1.2298e+05,1.746,317.24,4.9,1.0555,0
1.3071,628.36,39.356,1.1778e+05,1.7729,313.85,5,1.0555,0
1.2703,634.26,32.171,1.1339e+05,1.7967,310.92,5.1,1.0555,0
1.239,639.33,25.94,1.097e+05,1.8176,308.4,5.2,1.0555,0
1.2126,643.68,20.625,1.0661e+05,1.8358,306.26,5.3,1.0555,0
1.1906,647.41,16.164,1.0406e+05,1.8515,304.45,5.4,1.0555,0
1.1723,650.6,12.479,1.0194e+05,1.8651,302.92,5.5,1.0555,0
1.1571,653.33,9.481,1.0019e+05,1.8767,301.64,5.6,1.0555,0
1.1446,655.69,7.0748,98751,1.8868,300.56,5.7,1.0555,0
1.1342,657.75,5.1678,97558,1.8955,299.66,5.8,1.0555,0
1.1255,659.55,3.6725,96565,1.9031,298.89,5.9,1.0555,0
1.1182,661.16,2.5098,95729,1.9098,298.22,6,1.0555,0
1.1121,662.62,1.6107,95016,1.9159,297.65,6.1,1.0555,0
1.1067,663.95,0.91694,94397,1.9214,297.14,6.2,1.0555,0
1.102,665.21,0.38088,93852,1.9265,296.68,6.3,1.0555,0
1.0978,666.39,-0.035719,93361,1.9313,296.26,6.4,1.0555,0
1.094,667.52,-0.3627,92912,1.9359,295.87,6.5,1.0555,0
1.0904,668.62,-0.62289,92494,1.9403,295.5,6.6,1.0555,0
1.0871,669.7,-0.83349,92101,1.9445,295.14,6.7,1.0555,0
1.0839,670.75,-1.0073,91725,1.9487,294.8,6.8,1.0555,0
1.0809,671.79,-1.1539,91365,1.9529,294.47,6.9,1.0555,0
1.078,672.82,-1.2804,91017,1.9569,294.14,7,1.0555,0
1.0751,673.84,-1.392,90679,1.961,293.82,7.1,1.0555,0
1.0724,674.85,-1.4929,90351,1.965,293.51,7.2,1.0555,0
1.0697,675.85,-1.5863,90033,1.9689,293.2,7.3,1.0555,0
1.0672,676.84,-1.6743,89726,1.9728,292.9,7.4,1.0555,0
1.0647,677.81,-1.759,89431,1.9766,292.61,7.5,1.0555,0
1.0624,678.76,-1.8414,89150,1.9803,292.33,7.6,1.0555,0
1.0602,679.67,-1.9224,88886,1.9839,292.06,7.7,1.0555,0
1.0582,680.54,-2.002,88643,1.9873,291.81,7.8,1.0555,0
1.0564,681.36,-2.08,88425,1.9905,291.59,7.9,1.0555,0
1.0549,682.12,-2.1555,88236,1.9933,291.39,8,1.0555,0
1.0537,682.79,-2.2269,88083,1.9959,291.22,8.1,1.0555,0
1.0528,683.36,-2.2923,87971,1.998,291.09,8.2,1.0555,0
1.0523,683.81,-2.3495,87905,1.9996,291,8.3,1.0555,0
1.0523,684.13,-2.3959,87892,2.0007,290.97,8.4,1.0555,0
1.0528,684.3,-2.4287,87937,2.0011,290.98,8.5,1.0555,0
1.0538,684.31,-2.4456,88045,2.0009,291.06,8.6,1.0555,0
1.0554,684.15,-2.4444,88219,1.9999,291.2,8.7,1.0555,0
1.0575,683.81,-2.4239,88460,1.9983,291.4,8.8,1.0555,0
1.0603,683.29,-2.3837,88769,1.9959,291.66,8.9,1.0555,0
1.0636,682.61,-2.3249,89142,1.9928,291.97,9,1.0555,0
1.0674,681.76,-2.2497,89575,1.9891,292.34,9.1,1.0555,0
1.0717,680.78,-2.1617,90062,1.9848,292.75,9.2,1.0555,0
1.0764,679.69,-2.0658,90591,1.9801,293.19,9.3,1.0555,0
1.0814,678.51,-1.9675,91154,1.9751,293.66,9.4,1.0555,0
1.0865,677.28,-1.8727,91738,1.9699,294.14,9.5,1.0555,0
1.0918,676.03,-1.7875,92333,1.9647,294.62,9.6,1.0555,0
1.0971,674.79,-1.7169,92928,1.9595,295.09,9.7,1.0555,0
1.1023,673.58,-1.6659,93515,1.9544,295.55,9.8,1.0555,0
1.1073,672.41,-1.6398,94092,1.9496,296.01,9.9,1.0555,0
1.1098,671.84,-1.6339,94378,1.9471,296.24,10,1.0555,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,0.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,0.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,0.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,0.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,0.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,0.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,0.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,0.7,0
1.2041,660,5e-07,1.0132e+05,1.9229,293.15,0.8,0.7,0
1.2041,660,2e-06,1.0132e+05,1.9229,293.15,0.9,0.7,0
1.2041,660,7.25e-06,1.0133e+05,1.9229,293.15,1,0.7,0
1.2041,660,2.575e-05,1.0133e+05,1.9229,293.15,1.1,0.7,0
1.2041,660,8.725e-05,1.0133e+05,1.9229,293.15,1.2,0.7,0
