"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2071,34.862,0.93053,1.017e+05,0.10155,293.49,-3.2325,0.33974,0
1.207,35.161,1.8187,1.0168e+05,0.10253,293.48,-3.1792,0.67577,0
1.2068,35.624,2.6305,1.0166e+05,0.10403,293.46,-3.0912,1.0044,0
1.2066,36.233,3.3358,1.0163e+05,0.10597,293.43,-2.9693,1.322,0
1.2062,36.966,3.9081,1.0159e+05,0.10826,293.4,-2.8148,1.6251,0
1.2059,37.794,4.3256,1.0155e+05,0.1108,293.36,-2.6295,1.9105,0
1.2055,38.685,4.572,1.015e+05,0.11347,293.32,-2.4154,2.1748,0
1.205,39.604,4.6372,1.0145e+05,0.11616,293.27,-2.1748,2.4154,0
1.2046,40.516,4.5183,1.0139e+05,0.11877,293.23,-1.9105,2.6295,0
1.2041,41.383,4.2193,1.0134e+05,0.12119,293.19,-1.6251,2.8148,0
1.2037,42.169,3.7517,1.0129e+05,0.12335,293.15,-1.322,2.9693,0
1.2033,42.842,3.1337,1.0125e+05,0.12517,293.11,-1.0044,3.0912,0
1.203,43.373,2.3898,1.0121e+05,0.12658,293.07,-0.67577,3.1792,0
1.2027,43.737,1.5499,1.0117e+05,0.12754,293.05,-0.33974,3.2325,0
1.2025,43.919,0.64775,1.0114e+05,0.12801,293.02,-0,3.2503,0
1.2023,43.908,-0.28026,1.0112e+05,0.12796,293.01,0.33974,3.2325,0
1.2022,43.7,-1.1969,1.0111e+05,0.12741,293,0.67577,3.1792,0
1.2022,43.299,-2.0649,1.0111e+05,0.12633,293,1.0044,3.0912,0
1.2022,42.716,-2.8486,1.0111e+05,0.12477,293,1.322,2.9693,0
1.2022,41.968,-3.5144,1.0112e+05,0.12274,293.01,1.6251,2.8148,0
1.2023,41.08,-4.0322,1.0113e+05,0.12029,293.03,1.9105,2.6295,0
1.2024,40.081,-4.376,1.0115e+05,0.1175,293.05,2.1748,2.4154,0
1.2025,39.005,-4.5253,1.0116e+05,0.11442,293.08,2.4154,2.1748,0
1.2026,37.894,-4.4651,1.0118e+05,0.11118,293.11,2.6295,1.9105,0
1.2026,36.792,-4.1881,1.012e+05,0.10789,293.15,2.8148,1.6251,0
1.2025,35.752,-3.6954,1.0121e+05,0.10471,293.21,2.9693,1.322,0
1.2024,34.825,-2.9989,1.0123e+05,0.10182,293.28,3.0912,1.0044,0
1.2021,34.066,-2.1227,1.0123e+05,0.099417,293.37,3.1792,0.67577,0
1.2018,33.529,-1.1046,1.0124e+05,0.0977,293.46,3.2325,0.33974,0
1.2016,33.322,-0.56566,1.0124e+05,0.097039,293.5,3.2503,0,0
1.2023,34.631,0.47199,1.0124e+05,0.10087,293.34,3.7103,0,0
1.2024,34.805,0.92059,1.0124e+05,0.10142,293.32,3.69,-0.38783,0
1.2026,35.255,1.7658,1.0124e+05,0.10283,293.27,3.6292,-0.77142,0
1.2028,35.886,2.4885,1.0123e+05,0.1048,293.21,3.5287,-1.1465,0
1.2029,36.654,3.0575,1.0123e+05,0.10716,293.17,3.3895,-1.5091,0
1.2029,37.512,3.4541,1.0122e+05,0.10976,293.13,3.2132,-1.8552,0
1.2029,38.414,3.6701,1.012e+05,0.11244,293.1,3.0017,-2.1809,0
1.2028,39.319,3.7063,1.0119e+05,0.11508,293.08,2.7573,-2.4827,0
1.2027,40.19,3.5709,1.0118e+05,0.11758,293.06,2.4827,-2.7573,0
1.2027,40.994,3.2775,1.0117e+05,0.11985,293.04,2.1809,-3.0017,0
1.2026,41.704,2.8446,1.0116e+05,0.12182,293.03,1.8552,-3.2132,0
1.2026,42.297,2.2944,1.0115e+05,0.12344,293.03,1.5091,-3.3895,0
1.2026,42.753,1.6521,1.0115e+05,0.12469,293.02,1.1465,-3.5287,0
1.2026,43.062,0.94506,1.0116e+05,0.12552,293.03,0.77142,-3.6292,0
1.2027,43.215,0.20247,1.0117e+05,0.12594,293.04,0.38783,-3.69,0
1.2029,43.211,-0.54592,1.0119e+05,0.12593,293.05,0,-3.7103,0
1.2031,43.052,-1.2704,1.0121e+05,0.12551,293.07,-0.38783,-3.69,0
1.2033,42.748,-1.9423,1.0124e+05,0.12469,293.09,-0.77142,-3.6292,0
1.2036,42.313,-2.5351,1.0127e+05,0.12351,293.12,-1.1465,-3.5287,0
1.2039,41.766,-3.0254,1.0131e+05,0.12201,293.15,-1.5091,-3.3895,0
1.2042,41.131,-3.3945,1.0135e+05,0.12024,293.18,-1.8552,-3.2132,0
1.2046,40.434,-3.6282,1.0139e+05,0.11827,293.22,-2.1809,-3.0017,0
1.2049,39.703,-3.7181,1.0143e+05,0.11616,293.25,-2.4827,-2.7573,0
1.2053,38.967,-3.6613,1.0147e+05,0.11401,293.29,-2.7573,-2.4827,0
1.2056,38.256,-3.4607,1.0151e+05,0.11189,293.32,-3.0017,-2.1809,0
1.2059,37.596,-3.1243,1.0155e+05,0.10988,293.35,-3.2132,-1.8552,0
1.2062,37.012,-2.6652,1.0158e+05,0.10808,293.38,-3.3895,-1.5091,0
1.2064,36.527,-2.1008,1.016e+05,0.10656,293.4,-3.5287,-1.1465,0
1.2065,36.159,-1.4522,1.0162e+05,0.10539,293.42,-3.6292,-0.77142,0
1.2066,35.921,-0.7429,1.0163e+05,0.10463,293.43,-3.69,-0.38783,0
1.2067,35.836,-1.125e-05,1.0164e+05,0.10436,293.43,-3.7103,-0,0
1.2066,35.921,0.74288,1.0163e+05,0.10463,293.43,-3.69,0.38783,0
1.2065,36.159,1.4521,1.0162e+05,0.10539,293.42,-3.6292,0.77142,0
1.2064,36.527,2.1008,1.016e+05,0.10656,293.4,-3.5287,1.1465,0
1.2062,37.012,2.6652,1.0158e+05,0.10808,293.38,-3.3895,1.5091,0
1.2059,37.595,3.1243,1.0155e+05,0.10988,293.35,-3.2132,1.8552,0
1.2056,38.256,3.4607,1.0151e+05,0.11189,293.32,-3.0017,2.1809,0
1.2053,38.967,3.6614,1.0147e+05,0.11401,293.29,-2.7573,2.4827,0
1.2049,39.703,3.7181,1.0143e+05,0.11616,293.25,-2.4827,2.7573,0
1.2046,40.434,3.6282,1.0139e+05,0.11827,293.22,-2.1809,3.0017,0
1.2042,41.131,3.3945,1.0135e+05,0.12024,293.18,-1.8552,3.2132,0
1.2039,41.766,3.0255,1.0131e+05,0.12201,293.15,-1.5091,3.3895,0
1.2036,42.313,2.5351,1.0127e+05,0.12351,293.12,-1.1465,3.5287,0
1.2033,42.748,1.9424,1.0124e+05,0.12469,293.09,-0.77142,3.6292,0
1.2031,43.052,1.2705,1.0121e+05,0.12551,293.07,-0.38783,3.69,0
1.2029,43.211,0.54597,1.0119e+05,0.12593,293.05,-0,3.7103,0
1.2027,43.215,-0.20242,1.0117e+05,0.12594,293.04,0.38783,3.69,0
1.2026,43.062,-0.945,1.0116e+05,0.12552,293.03,0.77142,3.6292,0
1.2026,42.753,-1.652,1.0115e+05,0.12469,293.02,1.1465,3.5287,0
1.2026,42.297,-2.2944,1.0115e+05,0.12344,293.03,1.5091,3.3895,0
1.2026,41.704,-2.8446,1.0116e+05,0.12182,293.03,1.8552,3.2132,0
1.2027,40.995,-3.2774,1.0117e+05,0.11985,293.04,2.1809,3.0017,0
1.2027,40.19,-3.5708,1.0118e+05,0.11758,293.06,2.4827,2.7573,0
1.2028,39.319,-3.7063,1.0119e+05,0.11508,293.08,2.7573,2.4827,0
1.2029,38.414,-3.6701,1.012e+05,0.11244,293.1,3.0017,2.1809,0
1.2029,37.512,-3.4541,1.0122e+05,0.10976,293.13,3.2132,1.8552,0
1.2029,36.654,-3.0575,1.0123e+05,0.10717,293.17,3.3895,1.5091,0
1.2028,35.887,-2.4885,1.0123e+05,0.1048,293.21,3.5287,1.1465,0
1.2026,35.255,-1.7659,1.0124e+05,0.10283,293.27,3.6292,0.77142,0
1.2024,34.805,-0.92064,1.0124e+05,0.10142,293.32,3.69,0.38783,0
1.2023,34.631,-0.47204,1.0124e+05,0.10087,293.34,3.7103,0,0
1.2028,35.766,0.38696,1.0125e+05,0.1042,293.24,4.2624,0,0
1.2029,35.909,0.75403,1.0125e+05,0.10463,293.22,4.239,-0.44554,0
1.203,36.275,1.4442,1.0125e+05,0.10577,293.2,4.1692,-0.8862,0
1.2031,36.789,2.0312,1.0124e+05,0.10735,293.17,4.0538,-1.3171,0
1.2031,37.41,2.4902,1.0124e+05,0.10924,293.14,3.8939,-1.7337,0
1.2031,38.102,2.8065,1.0123e+05,0.11132,293.11,3.6913,-2.1312,0
1.2031,38.828,2.9745,1.0122e+05,0.11347,293.09,3.4483,-2.5054,0
1.2031,39.553,2.9959,1.0121e+05,0.11558,293.08,3.1676,-2.8521,0
1.203,40.247,2.8785,1.012e+05,0.11758,293.07,2.8521,-3.1676,0
1.203,40.886,2.6345,1.012e+05,0.11939,293.06,2.5054,-3.4483,0
1.2029,41.446,2.2796,1.0119e+05,0.12096,293.05,2.1312,-3.6913,0
1.2029,41.91,1.8324,1.0119e+05,0.12224,293.05,1.7337,-3.8939,0
1.2029,42.265,1.3135,1.0119e+05,0.12322,293.05,1.3171,-4.0538,0
1.203,42.501,0.74527,1.012e+05,0.12387,293.05,0.8862,-4.1692,0
1.2031,42.612,0.15094,1.0121e+05,0.12417,293.06,0.44554,-4.239,0
1.2032,42.599,-0.44576,1.0122e+05,0.12414,293.07,0,-4.2624,0
1.2033,42.464,-1.0214,1.0124e+05,0.12377,293.09,-0.44554,-4.239,0
1.2035,42.215,-1.5534,1.0126e+05,0.12309,293.11,-0.8862,-4.1692,0
1.2038,41.864,-2.0212,1.0129e+05,0.12212,293.13,-1.3171,-4.0538,0
1.204,41.425,-2.4067,1.0132e+05,0.1209,293.16,-1.7337,-3.8939,0
1.2043,40.919,-2.6954,1.0135e+05,0.11947,293.18,-2.1312,-3.6913,0
1.2046,40.365,-2.8768,1.0138e+05,0.11789,293.21,-2.5054,-3.4483,0
1.2049,39.785,-2.9445,1.0142e+05,0.11622,293.24,-2.8521,-3.1676,0
1.2051,39.204,-2.8966,1.0145e+05,0.11451,293.26,-3.1676,-2.8521,0
1.2054,38.642,-2.7356,1.0148e+05,0.11284,293.29,-3.4483,-2.5054,0
1.2056,38.121,-2.468,1.0151e+05,0.11127,293.31,-3.6913,-2.1312,0
1.2058,37.662,-2.1042,1.0153e+05,0.10987,293.34,-3.8939,-1.7337,0
1.206,37.281,-1.658,1.0155e+05,0.10869,293.35,-4.0538,-1.3171,0
1.2061,36.991,-1.1458,1.0157e+05,0.10779,293.37,-4.1692,-0.8862,0
1.2062,36.804,-0.58608,1.0158e+05,0.1072,293.37,-4.239,-0.44554,0
1.2062,36.737,-6.9961e-06,1.0158e+05,0.107,293.38,-4.2624,-0,0
1.2062,36.804,0.58606,1.0158e+05,0.1072,293.37,-4.239,0.44554,0
1.2061,36.991,1.1458,1.0157e+05,0.10779,293.37,-4.1692,0.8862,0
1.206,37.281,1.658,1.0155e+05,0.10869,293.35,-4.0538,1.3171,0
1.2058,37.662,2.1042,1.0153e+05,0.10987,293.34,-3.8939,1.7337,0
1.2056,38.121,2.468,1.0151e+05,0.11127,293.31,-3.6913,2.1312,0
1.2054,38.642,2.7356,1.0148e+05,0.11284,293.29,-3.4483,2.5054,0
1.2051,39.204,2.8966,1.0145e+05,0.11451,293.26,-3.1676,2.8521,0
1.2049,39.785,2.9445,1.0142e+05,0.11622,293.24,-2.8521,3.1676,0
1.2046,40.365,2.8768,1.0138e+05,0.11789,293.21,-2.5054,3.4483,0
1.2043,40.919,2.6955,1.0135e+05,0.11947,293.18,-2.1312,3.6913,0
1.204,41.425,2.4067,1.0132e+05,0.1209,293.16,-1.7337,3.8939,0
1.2038,41.864,2.0212,1.0129e+05,0.12212,293.13,-1.3171,4.0538,0
1.2035,42.215,1.5535,1.0126e+05,0.12309,293.11,-0.8862,4.1692,0
1.2033,42.464,1.0214,1.0124e+05,0.12377,293.09,-0.44554,4.239,0
1.2032,42.599,0.44581,1.0122e+05,0.12414,293.07,-0,4.2624,0
1.2031,42.612,-0.1509,1.0121e+05,0.12417,293.06,0.44554,4.239,0
1.203,42.501,-0.74523,1.012e+05,0.12387,293.05,0.8862,4.1692,0
1.2029,42.265,-1.3135,1.0119e+05,0.12322,293.05,1.3171,4.0538,0
1.2029,41.91,-1.8324,1.0119e+05,0.12224,293.05,1.7337,3.8939,0
1.2029,41.446,-2.2796,1.0119e+05,0.12096,293.05,2.1312,3.6913,0
1.203,40.886,-2.6345,1.012e+05,0.11939,293.06,2.5054,3.4483,0
1.203,40.247,-2.8785,1.012e+05,0.11758,293.07,2.8521,3.1676,0
1.2031,39.553,-2.9959,1.0121e+05,0.11558,293.08,3.1676,2.8521,0
1.2031,38.828,-2.9744,1.0122e+05,0.11347,293.09,3.4483,2.5054,0
1.2031,38.103,-2.8065,1.0123e+05,0.11132,293.11,3.6913,2.1312,0
1.2031,37.41,-2.4902,1.0124e+05,0.10924,293.14,3.8939,1.7337,0
1.2031,36.789,-2.0313,1.0124e+05,0.10735,293.17,4.0538,1.3171,0
1.203,36.275,-1.4442,1.0125e+05,0.10577,293.2,4.1692,0.8862,0
1.2029,35.909,-0.75407,1.0125e+05,0.10463,293.22,4.239,0.44554,0
1.2028,35.766,-0.387,1.0125e+05,0.1042,293.24,4.2624,0,0
1.2031,36.726,0.31095,1.0125e+05,0.107,293.17,4.9248,0,0
1.2032,36.839,0.60554,1.0125e+05,0.10734,293.17,4.8979,-0.51479,0
1.2032,37.13,1.1587,1.0125e+05,0.10823,293.15,4.8172,-1.0239,0
1.2033,37.536,1.6276,1.0125e+05,0.10947,293.14,4.6838,-1.5219,0
1.2033,38.028,1.9928,1.0125e+05,0.11095,293.12,4.4991,-2.0031,0
1.2033,38.575,2.2427,1.0124e+05,0.11259,293.11,4.265,-2.4624,0
1.2033,39.147,2.3733,1.0124e+05,0.11428,293.09,3.9843,-2.8948,0
1.2033,39.717,2.3868,1.0123e+05,0.11594,293.09,3.6599,-3.2954,0
1.2032,40.263,2.2896,1.0123e+05,0.11751,293.08,3.2954,-3.6599,0
1.2032,40.762,2.0921,1.0122e+05,0.11893,293.07,2.8948,-3.9843,0
1.2032,41.199,1.8072,1.0122e+05,0.12017,293.07,2.4624,-4.265,0
1.2032,41.559,1.4501,1.0122e+05,0.12117,293.07,2.0031,-4.4991,0
1.2032,41.833,1.0374,1.0122e+05,0.12194,293.07,1.5219,-4.6838,0
1.2032,42.013,0.58686,1.0123e+05,0.12243,293.07,1.0239,-4.8172,0
1.2033,42.094,0.1171,1.0123e+05,0.12266,293.08,0.51479,-4.8979,0
1.2034,42.078,-0.35322,1.0125e+05,0.12261,293.09,0,-4.9248,0
1.2036,41.967,-0.80569,1.0126e+05,0.1223,293.1,-0.51479,-4.8979,0
1.2037,41.767,-1.2227,1.0128e+05,0.12175,293.12,-1.0239,-4.8172,0
1.2039,41.487,-1.5884,1.013e+05,0.12096,293.14,-1.5219,-4.6838,0
1.2041,41.141,-1.8888,1.0133e+05,0.11999,293.16,-2.0031,-4.4991,0
1.2043,40.742,-2.1128,1.0135e+05,0.11886,293.18,-2.4624,-4.265,0
1.2045,40.307,-2.2527,1.0138e+05,0.11761,293.2,-2.8948,-3.9843,0
1.2048,39.853,-2.3035,1.0141e+05,0.11629,293.22,-3.2954,-3.6599,0
1.205,39.398,-2.2642,1.0143e+05,0.11496,293.24,-3.6599,-3.2954,0
1.2052,38.96,-2.1369,1.0145e+05,0.11366,293.26,-3.9843,-2.8948,0
1.2054,38.554,-1.9268,1.0148e+05,0.11244,293.28,-4.265,-2.4624,0
1.2055,38.196,-1.642,1.015e+05,0.11136,293.3,-4.4991,-2.0031,0
1.2056,37.9,-1.2934,1.0151e+05,0.11046,293.31,-4.6838,-1.5219,0
1.2057,37.675,-0.89355,1.0152e+05,0.10976,293.32,-4.8172,-1.0239,0
1.2058,37.53,-0.45698,1.0153e+05,0.10932,293.33,-4.8979,-0.51479,0
1.2058,37.478,-3.7439e-06,1.0153e+05,0.10916,293.33,-4.9248,-0,0
1.2058,37.53,0.45697,1.0153e+05,0.10932,293.33,-4.8979,0.51479,0
1.2057,37.675,0.89355,1.0152e+05,0.10976,293.32,-4.8172,1.0239,0
1.2056,37.9,1.2934,1.0151e+05,0.11046,293.31,-4.6838,1.5219,0
1.2055,38.196,1.642,1.015e+05,0.11136,293.3,-4.4991,2.0031,0
1.2054,38.554,1.9268,1.0148e+05,0.11244,293.28,-4.265,2.4624,0
1.2052,38.959,2.1369,1.0145e+05,0.11366,293.26,-3.9843,2.8948,0
1.205,39.398,2.2643,1.0143e+05,0.11496,293.24,-3.6599,3.2954,0
1.2048,39.853,2.3035,1.0141e+05,0.11629,293.22,-3.2954,3.6599,0
1.2045,40.307,2.2527,1.0138e+05,0.11761,293.2,-2.8948,3.9843,0
1.2043,40.742,2.1129,1.0135e+05,0.11886,293.18,-2.4624,4.265,0
1.2041,41.141,1.8888,1.0133e+05,0.11999,293.16,-2.0031,4.4991,0
1.2039,41.487,1.5884,1.013e+05,0.12096,293.14,-1.5219,4.6838,0
1.2037,41.767,1.2228,1.0128e+05,0.12175,293.12,-1.0239,4.8172,0
1.2036,41.967,0.80572,1.0126e+05,0.1223,293.1,-0.51479,4.8979,0
1.2034,42.078,0.35325,1.0125e+05,0.12261,293.09,-0,4.9248,0
1.2033,42.094,-0.11707,1.0123e+05,0.12266,293.08,0.51479,4.8979,0
1.2032,42.013,-0.58682,1.0123e+05,0.12243,293.07,1.0239,4.8172,0
1.2032,41.833,-1.0373,1.0122e+05,0.12194,293.07,1.5219,4.6838,0
1.2032,41.559,-1.45,1.0122e+05,0.12118,293.07,2.0031,4.4991,0
1.2032,41.199,-1.8072,1.0122e+05,0.12017,293.07,2.4624,4.265,0
1.2032,40.762,-2.092,1.0122e+05,0.11893,293.07,2.8948,3.9843,0
1.2032,40.263,-2.2895,1.0123e+05,0.11751,293.08,3.2954,3.6599,0
1.2033,39.718,-2.3867,1.0123e+05,0.11594,293.09,3.6599,3.2954,0
1.2033,39.147,-2.3733,1.0124e+05,0.11428,293.09,3.9843,2.8948,0
1.2033,38.575,-2.2427,1.0124e+05,0.11259,293.11,4.265,2.4624,0
1.2033,38.028,-1.9928,1.0125e+05,0.11095,293.12,4.4991,2.0031,0
1.2033,37.536,-1.6277,1.0125e+05,0.10947,293.14,4.6838,1.5219,0
1.2032,37.13,-1.1587,1.0125e+05,0.10823,293.15,4.8172,1.0239,0
1.2032,36.839,-0.60556,1.0125e+05,0.10734,293.17,4.8979,0.51479,0
1.2031,36.726,-0.31098,1.0125e+05,0.107,293.17,4.9248,0,0
1.2033,37.517,0.24447,1.0126e+05,0.10931,293.14,5.7198,0,0
1.2034,37.604,0.47598,1.0126e+05,0.10957,293.13,5.6885,-0.59788,0
1.2034,37.828,0.91043,1.0126e+05,0.11025,293.13,5.5948,-1.1892,0
1.2034,38.141,1.2784,1.0126e+05,0.11119,293.12,5.4399,-1.7675,0
1.2034,38.521,1.5646,1.0125e+05,0.11233,293.11,5.2253,-2.3265,0
1.2034,38.944,1.7602,1.0125e+05,0.11359,293.1,4.9535,-2.8599,0
1.2034,39.386,1.862,1.0125e+05,0.11489,293.1,4.6274,-3.362,0
1.2034,39.828,1.8718,1.0125e+05,0.11618,293.09,4.2506,-3.8273,0
1.2034,40.25,1.7949,1.0124e+05,0.1174,293.09,3.8273,-4.2506,0
1.2034,40.636,1.6394,1.0124e+05,0.1185,293.09,3.362,-4.6274,0
1.2034,40.973,1.4156,1.0124e+05,0.11946,293.08,2.8599,-4.9535,0
1.2034,41.25,1.1356,1.0124e+05,0.12024,293.08,2.3265,-5.2253,0
1.2034,41.46,0.81257,1.0124e+05,0.12083,293.09,1.7675,-5.4399,0
1.2035,41.597,0.46051,1.0125e+05,0.12121,293.09,1.1892,-5.5948,0
1.2035,41.657,0.094035,1.0126e+05,0.12138,293.1,0.59788,-5.6885,0
1.2036,41.642,-0.27222,1.0127e+05,0.12133,293.11,0,-5.7198,0
1.2037,41.552,-0.62388,1.0128e+05,0.12108,293.12,-0.59788,-5.6885,0
1.2038,41.395,-0.94731,1.013e+05,0.12064,293.13,-1.1892,-5.5948,0
1.204,41.176,-1.2302,1.0131e+05,0.12002,293.14,-1.7675,-5.4399,0
1.2041,40.906,-1.462,1.0133e+05,0.11925,293.16,-2.3265,-5.2253,0
1.2043,40.596,-1.6344,1.0135e+05,0.11837,293.18,-2.8599,-4.9535,0
1.2045,40.259,-1.7413,1.0137e+05,0.1174,293.19,-3.362,-4.6274,0
1.2047,39.909,-1.7794,1.0139e+05,0.11638,293.21,-3.8273,-4.2506,0
1.2048,39.557,-1.748,1.0141e+05,0.11535,293.23,-4.2506,-3.8273,0
1.205,39.22,-1.6487,1.0143e+05,0.11435,293.24,-4.6274,-3.362,0
1.2051,38.907,-1.4858,1.0145e+05,0.11342,293.26,-4.9535,-2.8599,0
1.2052,38.632,-1.2657,1.0146e+05,0.11259,293.27,-5.2253,-2.3265,0
1.2053,38.405,-0.9966,1.0147e+05,0.11191,293.28,-5.4399,-1.7675,0
1.2054,38.232,-0.68833,1.0148e+05,0.11138,293.29,-5.5948,-1.1892,0
1.2055,38.121,-0.35195,1.0149e+05,0.11104,293.29,-5.6885,-0.59788,0
1.2055,38.082,-1.7472e-06,1.0149e+05,0.11092,293.29,-5.7198,-0,0
1.2055,38.121,0.35195,1.0149e+05,0.11104,293.29,-5.6885,0.59788,0
1.2054,38.232,0.68833,1.0148e+05,0.11138,293.29,-5.5948,1.1892,0
1.2053,38.405,0.9966,1.0147e+05,0.11191,293.28,-5.4399,1.7675,0
1.2052,38.632,1.2657,1.0146e+05,0.11259,293.27,-5.2253,2.3265,0
1.2051,38.907,1.4858,1.0145e+05,0.11342,293.26,-4.9535,2.8599,0
1.205,39.22,1.6487,1.0143e+05,0.11435,293.24,-4.6274,3.362,0
1.2048,39.557,1.748,1.0141e+05,0.11535,293.23,-4.2506,3.8273,0
1.2047,39.909,1.7794,1.0139e+05,0.11638,293.21,-3.8273,4.2506,0
1.2045,40.259,1.7413,1.0137e+05,0.1174,293.19,-3.362,4.6274,0
1.2043,40.596,1.6344,1.0135e+05,0.11837,293.18,-2.8599,4.9535,0
1.2041,40.906,1.462,1.0133e+05,0.11925,293.16,-2.3265,5.2253,0
1.204,41.176,1.2302,1.0131e+05,0.12002,293.14,-1.7675,5.4399,0
1.2038,41.395,0.94734,1.013e+05,0.12064,293.13,-1.1892,5.5948,0
1.2037,41.552,0.6239,1.0128e+05,0.12108,293.12,-0.59788,5.6885,0
1.2036,41.642,0.27224,1.0127e+05,0.12133,293.11,-0,5.7198,0
1.2035,41.657,-0.094006,1.0126e+05,0.12138,293.1,0.59788,5.6885,0
1.2035,41.597,-0.46048,1.0125e+05,0.12121,293.09,1.1892,5.5948,0
1.2034,41.46,-0.81254,1.0124e+05,0.12083,293.09,1.7675,5.4399,0
1.2034,41.25,-1.1356,1.0124e+05,0.12024,293.08,2.3265,5.2253,0
1.2034,40.973,-1.4156,1.0124e+05,0.11946,293.08,2.8599,4.9535,0
1.2034,40.636,-1.6394,1.0124e+05,0.1185,293.09,3.362,4.6274,0
1.2034,40.25,-1.7949,1.0124e+05,0.1174,293.09,3.8273,4.2506,0
1.2034,39.828,-1.8718,1.0125e+05,0.11618,293.09,4.2506,3.8273,0
1.2034,39.386,-1.862,1.0125e+05,0.11489,293.1,4.6274,3.362,0
1.2034,38.944,-1.7602,1.0125e+05,0.11359,293.1,4.9535,2.8599,0
1.2034,38.521,-1.5646,1.0125e+05,0.11233,293.11,5.2253,2.3265,0
1.2034,38.141,-1.2784,1.0126e+05,0.11119,293.12,5.4399,1.7675,0
1.2034,37.828,-0.91044,1.0126e+05,0.11025,293.13,5.5948,1.1892,0
1.2034,37.604,-0.47599,1.0126e+05,0.10957,293.13,5.6885,0.59788,0
1.2033,37.517,-0.24449,1.0126e+05,0.10931,293.14,5.7198,0,0
1.2035,38.154,0.18781,1.0126e+05,0.11117,293.12,6.6738,0,0
1.2035,38.219,0.36574,1.0126e+05,0.11136,293.12,6.6372,-0.6976,0
1.2035,38.386,0.69977,1.0126e+05,0.11186,293.12,6.5279,-1.3876,0
1.2035,38.622,0.98302,1.0126e+05,0.11257,293.11,6.3471,-2.0623,0
1.2035,38.909,1.2038,1.0126e+05,0.11342,293.11,6.0968,-2.7145,0
1.2035,39.229,1.3551,1.0126e+05,0.11437,293.11,5.7797,-3.3369,0
1.2035,39.565,1.4345,1.0126e+05,0.11536,293.1,5.3992,-3.9227,0
1.2035,39.9,1.443,1.0126e+05,0.11634,293.1,4.9596,-4.4656,0
1.2035,40.222,1.3845,1.0126e+05,0.11727,293.1,4.4656,-4.9596,0
1.2035,40.517,1.2653,1.0126e+05,0.11811,293.1,3.9227,-5.3992,0
1.2035,40.774,1.0934,1.0126e+05,0.11885,293.1,3.3369,-5.7797,0
1.2036,40.986,0.87794,1.0126e+05,0.11945,293.1,2.7145,-6.0968,0
1.2036,41.146,0.62932,1.0126e+05,0.1199,293.1,2.0623,-6.3471,0
1.2036,41.25,0.35846,1.0127e+05,0.1202,293.11,1.3876,-6.5279,0
1.2037,41.296,0.076713,1.0128e+05,0.12032,293.11,0.6976,-6.6372,0
1.2037,41.283,-0.20454,1.0128e+05,0.12028,293.12,0,-6.6738,0
1.2038,41.214,-0.47418,1.0129e+05,0.12009,293.13,-0.6976,-6.6372,0
1.2039,41.093,-0.72172,1.0131e+05,0.11974,293.14,-1.3876,-6.5279,0
1.204,40.925,-0.93776,1.0132e+05,0.11927,293.15,-2.0623,-6.3471,0
1.2042,40.719,-1.1143,1.0133e+05,0.11868,293.16,-2.7145,-6.0968,0
1.2043,40.482,-1.2452,1.0135e+05,0.118,293.17,-3.3369,-5.7797,0
1.2044,40.226,-1.326,1.0136e+05,0.11725,293.18,-3.9227,-5.3992,0
1.2045,39.959,-1.3542,1.0138e+05,0.11648,293.19,-4.4656,-4.9596,0
1.2047,39.692,-1.3295,1.0139e+05,0.1157,293.21,-4.9596,-4.4656,0
1.2048,39.436,-1.2533,1.014e+05,0.11494,293.22,-5.3992,-3.9227,0
1.2049,39.2,-1.1289,1.0142e+05,0.11424,293.23,-5.7797,-3.3369,0
1.2049,38.992,-0.9612,1.0143e+05,0.11362,293.24,-6.0968,-2.7145,0
1.205,38.82,-0.75654,1.0143e+05,0.1131,293.24,-6.3471,-2.0623,0
1.2051,38.69,-0.52235,1.0144e+05,0.11271,293.25,-6.5279,-1.3876,0
1.2051,38.606,-0.26701,1.0144e+05,0.11246,293.25,-6.6372,-0.6976,0
1.2051,38.577,-7.4878e-07,1.0145e+05,0.11237,293.25,-6.6738,-0,0
1.2051,38.606,0.26701,1.0144e+05,0.11246,293.25,-6.6372,0.6976,0
1.2051,38.69,0.52235,1.0144e+05,0.11271,293.25,-6.5279,1.3876,0
1.205,38.82,0.75654,1.0143e+05,0.1131,293.24,-6.3471,2.0623,0
1.2049,38.992,0.96121,1.0143e+05,0.11362,293.24,-6.0968,2.7145,0
1.2049,39.2,1.1289,1.0142e+05,0.11424,293.23,-5.7797,3.3369,0
1.2048,39.436,1.2533,1.014e+05,0.11494,293.22,-5.3992,3.9227,0
1.2047,39.692,1.3295,1.0139e+05,0.1157,293.21,-4.9596,4.4656,0
1.2045,39.959,1.3542,1.0138e+05,0.11648,293.19,-4.4656,4.9596,0
1.2044,40.226,1.326,1.0136e+05,0.11725,293.18,-3.9227,5.3992,0
1.2043,40.482,1.2452,1.0135e+05,0.118,293.17,-3.3369,5.7797,0
1.2042,40.719,1.1144,1.0133e+05,0.11868,293.16,-2.7145,6.0968,0
1.204,40.925,0.93778,1.0132e+05,0.11927,293.15,-2.0623,6.3471,0
1.2039,41.093,0.72174,1.0131e+05,0.11974,293.14,-1.3876,6.5279,0
