"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2041,500,-5.925e-05,1.0133e+05,1.4567,293.15,-162.46,12.646,0
1.2041,500,-6.175e-05,1.0133e+05,1.4567,293.15,-161.83,18.944,0
1.2041,500,-6.45e-05,1.0133e+05,1.4567,293.15,-160.94,25.211,0
1.2041,500,-6.75e-05,1.0133e+05,1.4567,293.15,-159.8,31.437,0
1.2041,500,-7.05e-05,1.0133e+05,1.4567,293.15,-158.41,37.613,0
1.2041,500,-7.325e-05,1.0133e+05,1.4567,293.15,-156.77,43.729,0
1.2041,500,-7.575e-05,1.0133e+05,1.4567,293.15,-154.89,49.773,0
1.2041,500,-7.775e-05,1.0133e+05,1.4567,293.15,-152.77,55.737,0
1.2041,500,-7.9e-05,1.0133e+05,1.4567,293.15,-150.4,61.611,0
1.2041,500,-7.95e-05,1.0133e+05,1.4567,293.15,-147.8,67.385,0
1.2041,500,-7.875e-05,1.0133e+05,1.4567,293.15,-144.97,73.05,0
1.2041,500,-7.675e-05,1.0133e+05,1.4567,293.15,-141.92,78.595,0
1.2041,500,-7.325e-05,1.0133e+05,1.4567,293.15,-138.64,84.013,0
1.2041,500,-6.875e-05,1.0133e+05,1.4567,293.15,-135.14,89.294,0
1.2041,500,-6.475e-05,1.0133e+05,1.4567,293.15,-131.44,94.428,0
1.2041,500,-6.5e-05,1.0133e+05,1.4567,293.15,-127.53,99.409,0
1.2041,500,-8.65e-05,1.0133e+05,1.4567,293.15,-123.42,104.23,0
1.2041,500,-0.000182,1.0133e+05,1.4567,293.15,-119.12,108.87,0
1.2041,500,-0.00034525,1.0133e+05,1.4567,293.15,-114.63,113.34,0
1.2041,500,-0.00054,1.0133e+05,1.4567,293.16,-109.97,117.62,0
1.2041,499.99,-0.00072825,1.0133e+05,1.4567,293.16,-105.13,121.71,0
1.2041,499.99,-0.00077125,1.0133e+05,1.4567,293.16,-100.14,125.6,0
1.2042,499.98,-0.0003775,1.0134e+05,1.4566,293.17,-94.99,129.29,0
1.2042,499.97,0.0010498,1.0134e+05,1.4566,293.18,-89.698,132.76,0
1.2043,499.95,0.0047198,1.0135e+05,1.4565,293.2,-84.271,136.01,0
1.2044,499.91,0.012964,1.0137e+05,1.4563,293.22,-78.718,139.04,0
1.2046,499.86,0.030132,1.014e+05,1.456,293.27,-73.047,141.84,0
1.2049,499.76,0.063986,1.0146e+05,1.4556,293.34,-67.27,144.41,0
1.2054,499.61,0.12783,1.0154e+05,1.4549,293.44,-61.394,146.74,0
1.2063,499.37,0.24403,1.0167e+05,1.4538,293.6,-55.431,148.83,0
1.2078,499,0.44856,1.0187e+05,1.4521,293.84,-49.389,150.68,0
1.2101,498.43,0.79675,1.0219e+05,1.4496,294.2,-43.28,152.28,0
1.2137,497.57,1.3733,1.0268e+05,1.4458,294.73,-37.113,153.63,0
1.2193,496.29,2.3004,1.0342e+05,1.4402,295.48,-30.898,154.74,0
1.2277,494.41,3.7467,1.0451e+05,1.4323,296.55,-24.646,155.59,0
1.2402,491.71,5.9426,1.0612e+05,1.421,298.04,-18.367,156.19,0
1.2588,487.7,9.1554,1.0849e+05,1.4047,300.16,-12.07,156.54,0
1.2855,481.9,13.605,1.1189e+05,1.3817,303.1,-5.7669,156.63,0
1.321,474.1,19.36,1.1645e+05,1.3519,306.86,0.53325,156.47,0
1.3648,464.55,26.236,1.2205e+05,1.3165,311.24,6.8201,156.06,0
1.4138,453.99,33.755,1.283e+05,1.2788,315.82,13.084,155.4,0
1.4625,443.65,41.196,1.3449e+05,1.2432,320.07,19.314,154.49,0
1.5048,434.9,47.777,1.3981e+05,1.2142,323.46,25.501,153.33,0
1.5352,428.82,52.848,1.4355e+05,1.1947,325.65,31.636,151.92,0
1.5502,426,56.016,1.4531e+05,1.1863,326.5,37.708,150.27,0
1.5495,426.39,57.205,1.4506e+05,1.1885,326.11,43.709,148.38,0
1.5353,429.48,56.604,1.4311e+05,1.1992,324.72,49.628,146.25,0
1.5111,434.52,54.537,1.3994e+05,1.2163,322.61,55.457,143.89,0
1.4802,440.84,51.325,1.3598e+05,1.2376,320.02,61.187,141.29,0
1.4451,447.94,47.205,1.3154e+05,1.2618,317.09,66.808,138.47,0
1.4073,455.52,42.327,1.2683e+05,1.2881,313.93,72.313,135.43,0
1.3679,463.39,36.77,1.2196e+05,1.3158,310.59,77.691,132.17,0
1.3273,471.44,30.57,1.1701e+05,1.3449,307.08,82.936,128.7,0
1.2859,479.6,23.743,1.1201e+05,1.3752,303.44,88.037,125.02,0
1.2438,487.81,16.292,1.07e+05,1.4066,299.65,92.989,121.14,0
1.2014,496.03,8.2117,1.02e+05,1.4391,295.74,97.782,117.07,0
1.1587,504.21,-0.50148,97033,1.4728,291.7,102.41,112.81,0
1.1158,512.32,-9.8492,92112,1.5075,287.54,106.86,108.36,0
1.073,520.31,-19.829,87258,1.5434,283.26,111.13,103.74,0
1.0302,528.14,-30.439,82487,1.5804,278.88,115.22,98.952,0
0.98777,535.75,-41.653,77824,1.6183,274.42,119.11,94.002,0
0.94598,543.02,-53.375,73324,1.6567,269.98,122.8,88.899,0
0.90871,548.97,-64.438,69468,1.6898,266.28,126.28,83.651,0
0.92844,542.88,-59.114,71831,1.6609,269.29,129.55,78.266,0
1.0127,525.5,-35.048,81238,1.5736,279.16,132.6,72.753,0
1.0778,513.48,-16.527,88646,1.5142,286.49,135.43,67.12,0
1.0999,509.09,-10.077,91322,1.4935,289.25,138.02,61.377,0
1.1067,506.99,-7.6921,92301,1.4839,290.55,140.39,55.532,0
1.1092,505.37,-6.3156,92843,1.4764,291.6,142.51,49.596,0
1.1095,503.82,-5.2969,93222,1.4691,292.72,144.4,43.578,0
1.1076,502.13,-4.4899,93503,1.4607,294.08,146.04,37.488,0
1.1031,500.02,-3.836,93710,1.4499,295.96,147.43,31.335,0
1.1,498.81,-3.5426,93798,1.4437,297.06,148.58,25.131,0
1.1007,496.73,-2.4366,94540,1.4325,299.21,177.5,29.838,0
1.0918,493.7,-2.2999,94568,1.4178,301.77,178.56,22.422,0
1.0665,483.15,-2.0797,94573,1.3714,309,179.31,14.969,0
1.0243,452.4,-1.7607,94444,1.2598,321.43,179.76,7.4905,0
1.0062,428,0.0071718,94322,1.1814,326.6,179.92,-0,0
1.0376,451.61,1.7646,94403,1.2661,317.13,179.76,-7.4905,0
1.0751,484.4,2.0619,94512,1.3809,306.3,179.31,-14.969,0
1.0963,495.42,2.2886,94479,1.4263,300.24,178.56,-22.422,0
1.1071,499.96,2.6708,94359,1.4474,296.91,177.5,-29.838,0
1.1126,502.48,3.1861,94185,1.4596,294.91,176.15,-37.205,0
1.1151,504.25,3.8192,93963,1.4682,293.54,174.5,-44.511,0
1.1159,505.72,4.5764,93689,1.4752,292.48,172.55,-51.743,0
1.1154,507.09,5.4862,93346,1.4815,291.55,170.32,-58.89,0
1.1135,508.49,6.6191,92905,1.4879,290.66,167.8,-65.941,0
1.1094,510.13,8.2557,92242,1.4954,289.66,165,-72.882,0
1.0972,512.91,11.994,90682,1.5084,287.9,161.92,-79.704,0
1.0525,521.11,24.686,85447,1.5485,282.66,158.57,-86.396,0
0.96458,538.43,49.641,75516,1.6358,272.35,154.96,-92.946,0
0.92287,548.25,61.169,70789,1.6836,267.19,151.08,-99.344,0
0.95498,543.39,51.61,74198,1.6554,270.61,146.96,-105.58,0
0.99779,535.9,39.755,78835,1.6161,275.19,142.58,-111.64,0
1.0409,528.18,28.538,83579,1.5779,279.69,137.97,-117.52,0
1.0841,520.26,17.966,88417,1.5408,284.08,133.12,-123.22,0
1.1273,512.2,8.0456,93329,1.5049,288.38,128.05,-128.71,0
1.1704,504.02,-1.2234,98302,1.4701,292.56,122.77,-133.99,0
1.2132,495.78,-9.8441,1.0332e+05,1.4363,296.63,117.28,-139.06,0
1.2557,487.51,-17.818,1.0836e+05,1.4037,300.59,111.59,-143.9,0
1.2976,479.25,-25.154,1.134e+05,1.3722,304.41,105.71,-148.51,0
1.3388,471.06,-31.855,1.1842e+05,1.3418,308.1,99.655,-152.87,0
1.379,463,-37.909,1.2338e+05,1.3127,311.65,93.429,-157,0
1.4177,455.18,-43.277,1.282e+05,1.2852,315,87.042,-160.87,0
1.4539,447.82,-47.855,1.3276e+05,1.2597,318.09,80.506,-164.48,0
1.4855,441.35,-51.412,1.3678e+05,1.2376,320.76,73.831,-167.83,0
1.5087,436.51,-53.548,1.3976e+05,1.2212,322.71,67.026,-170.9,0
1.5187,434.31,-53.743,1.4107e+05,1.2137,323.57,60.103,-173.71,0
1.5113,435.64,-51.568,1.4015e+05,1.2179,322.98,53.073,-176.23,0
1.4856,440.75,-46.974,1.3689e+05,1.2349,320.84,45.947,-178.47,0
1.4455,448.95,-40.425,1.318e+05,1.2629,317.39,38.735,-180.43,0
1.398,458.83,-32.79,1.2577e+05,1.2975,313.16,31.45,-182.09,0
1.3504,468.83,-25.066,1.1977e+05,1.3336,308.75,24.102,-183.46,0
1.3084,477.74,-18.085,1.145e+05,1.3667,304.69,16.704,-184.54,0
1.2748,484.88,-12.359,1.1029e+05,1.3942,301.29,9.2666,-185.31,0
1.2501,490.15,-8.0433,1.0719e+05,1.4152,298.66,1.8023,-185.79,0
1.233,493.77,-5.0142,1.0504e+05,1.43,296.75,-5.6772,-185.97,0
1.2218,496.12,-3.0108,1.0362e+05,1.4398,295.45,-13.16,-185.85,0
1.2147,497.6,-1.7482,1.0272e+05,1.4462,294.59,-20.634,-185.43,0
1.2104,498.55,-0.98223,1.0216e+05,1.4503,294.03,-28.087,-184.7,0
1.2077,499.14,-0.53192,1.0181e+05,1.4529,293.68,-35.507,-183.68,0
1.2061,499.51,-0.27674,1.016e+05,1.4545,293.46,-42.881,-182.36,0
1.2052,499.73,-0.1378,1.0148e+05,1.4555,293.32,-50.199,-180.74,0
1.2047,499.85,-0.06522,1.0141e+05,1.4561,293.25,-57.448,-178.83,0
1.2044,499.92,-0.02912,1.0137e+05,1.4564,293.2,-64.615,-176.63,0
1.2042,499.96,-0.012122,1.0135e+05,1.4566,293.18,-71.69,-174.14,0
1.2042,499.98,-0.0046092,1.0134e+05,1.4566,293.16,-78.66,-171.36,0
1.2041,499.99,-0.0015408,1.0133e+05,1.4567,293.16,-85.513,-168.3,0
1.2041,500,-0.00041175,1.0133e+05,1.4567,293.15,-92.239,-164.97,0
1.2041,500,-5.55e-05,1.0133e+05,1.4567,293.15,-98.826,-161.37,0
1.2041,500,2.675e-05,1.0133e+05,1.4567,293.15,-105.26,-157.51,0
1.2041,500,2.9e-05,1.0133e+05,1.4567,293.15,-111.54,-153.38,0
1.2041,500,1.65e-05,1.0133e+05,1.4567,293.15,-117.65,-149.01,0
1.2041,500,6.25e-06,1.0133e+05,1.4567,293.15,-123.57,-144.39,0
1.2041,500,5e-07,1.0133e+05,1.4567,293.15,-129.3,-139.54,0
1.2041,500,-2.25e-06,1.0132e+05,1.4567,293.15,-134.84,-134.45,0
1.2041,500,-3.25e-06,1.0132e+05,1.4567,293.15,-140.16,-129.15,0
1.2041,500,-3.75e-06,1.0132e+05,1.4567,293.15,-145.26,-123.64,0
1.2041,500,-4e-06,1.0132e+05,1.4567,293.15,-150.14,-117.92,0
1.2041,500,-4.25e-06,1.0132e+05,1.4567,293.15,-154.78,-112.01,0
1.2041,500,-4.75e-06,1.0132e+05,1.4567,293.15,-159.18,-105.92,0
1.2041,500,-5e-06,1.0132e+05,1.4567,293.15,-163.33,-99.656,0
1.2041,500,-5.25e-06,1.0132e+05,1.4567,293.15,-167.22,-93.23,0
1.2041,500,-5.5e-06,1.0132e+05,1.4567,293.15,-170.85,-86.651,0
1.2041,500,-5.5e-06,1.0132e+05,1.4567,293.15,-174.2,-79.932,0
1.2041,500,-5.75e-06,1.0132e+05,1.4567,293.15,-177.29,-73.083,0
1.2041,500,-6e-06,1.0132e+05,1.4567,293.15,-180.1,-66.116,0
1.2041,500,-6.25e-06,1.0132e+05,1.4567,293.15,-182.62,-59.042,0
1.2041,500,-6.75e-06,1.0132e+05,1.4567,293.15,-184.85,-51.872,0
1.2041,500,-7e-06,1.0132e+05,1.4567,293.15,-186.8,-44.618,0
1.2041,500,-7.25e-06,1.0133e+05,1.4567,293.15,-188.45,-37.292,0
1.2041,500,-8e-06,1.0133e+05,1.4567,293.15,-189.8,-29.906,0
1.2041,500,-8.75e-06,1.0133e+05,1.4567,293.15,-190.86,-22.472,0
1.2041,500,-9.25e-06,1.0133e+05,1.4567,293.15,-191.61,-15.001,0
1.2041,500,-9.75e-06,1.0133e+05,1.4567,293.15,-192.07,-7.5067,0
1.2041,500,-1.025e-05,1.0133e+05,1.4567,293.15,-192.22,0,0
1.2041,500,-1.075e-05,1.0133e+05,1.4567,293.15,-192.07,7.5067,0
1.2041,500,-1.1e-05,1.0133e+05,1.4567,293.15,-191.61,15.001,0
1.2041,500,-1.15e-05,1.0133e+05,1.4567,293.15,-190.86,22.472,0
1.2041,500,-1.225e-05,1.0133e+05,1.4567,293.15,-189.8,29.906,0
1.2041,500,-1.275e-05,1.0133e+05,1.4567,293.15,-188.45,37.292,0
1.2041,500,-1.325e-05,1.0133e+05,1.4567,293.15,-186.8,44.618,0
1.2041,500,-1.35e-05,1.0133e+05,1.4567,293.15,-184.85,51.872,0
1.2041,500,-1.375e-05,1.0133e+05,1.4567,293.15,-182.62,59.042,0
1.2041,500,-1.4e-05,1.0133e+05,1.4567,293.15,-180.1,66.116,0
1.2041,500,-1.4e-05,1.0133e+05,1.4567,293.15,-177.29,73.083,0
1.2041,500,-1.4e-05,1.0133e+05,1.4567,293.15,-174.2,79.932,0
1.2041,500,-1.375e-05,1.0133e+05,1.4567,293.15,-170.85,86.651,0
1.2041,500,-1.3e-05,1.0133e+05,1.4567,293.15,-167.22,93.23,0
1.2041,500,-1.2e-05,1.0133e+05,1.4567,293.15,-163.33,99.656,0
1.2041,500,-1.075e-05,1.0133e+05,1.4567,293.15,-159.18,105.92,0
1.2041,500,-9.75e-06,1.0133e+05,1.4567,293.15,-154.78,112.01,0
1.2041,500,-9.75e-06,1.0133e+05,1.4567,293.15,-150.14,117.92,0
1.2041,500,-1.4e-05,1.0133e+05,1.4567,293.15,-145.26,123.64,0
1.2041,500,-3.325e-05,1.0133e+05,1.4567,293.15,-140.16,129.15,0
1.2041,500,-6.65e-05,1.0133e+05,1.4567,293.15,-134.84,134.45,0
1.2041,500,-0.00010875,1.0133e+05,1.4567,293.15,-129.3,139.54,0
1.2041,500,-0.00015425,1.0133e+05,1.4567,293.15,-123.57,144.39,0
1.2041,500,-0.00017625,1.0133e+05,1.4567,293.15,-117.65,149.01,0
1.2041,500,-0.00011775,1.0133e+05,1.4567,293.15,-111.54,153.38,0
1.2041,499.99,0.0001475,1.0133e+05,1.4567,293.16,-105.26,157.51,0
1.2041,499.99,0.0008865,1.0133e+05,1.4567,293.16,-98.826,161.37,0
1.2042,499.98,0.0026455,1.0134e+05,1.4566,293.17,-92.239,164.97,0
1.2042,499.97,0.006485,1.0134e+05,1.4566,293.18,-85.513,168.3,0
1.2043,499.94,0.014419,1.0136e+05,1.4565,293.2,-78.66,171.36,0
1.2044,499.9,0.030132,1.0138e+05,1.4563,293.22,-71.69,174.14,0
1.2047,499.84,0.060144,1.0141e+05,1.456,293.27,-64.615,176.63,0
1.2051,499.73,0.11576,1.0147e+05,1.4555,293.34,-57.448,178.83,0
1.2057,499.56,0.21591,1.0157e+05,1.4547,293.45,-50.199,180.74,0
1.2069,499.3,0.39133,1.0172e+05,1.4535,293.62,-42.881,182.36,0
1.2087,498.87,0.69145,1.0197e+05,1.4516,293.89,-35.507,183.68,0
1.2116,498.22,1.1926,1.0235e+05,1.4488,294.28,-28.087,184.7,0
1.2162,497.23,2.0112,1.0295e+05,1.4444,294.87,-20.634,185.43,0
1.2235,495.7,3.3253,1.0388e+05,1.4379,295.76,-13.16,185.85,0
1.2349,493.28,5.3754,1.0533e+05,1.4277,297.12,-5.6772,185.97,0
1.2521,489.58,8.4315,1.0753e+05,1.4125,299.12,1.8023,185.79,0
1.2768,484.26,12.722,1.1068e+05,1.3912,301.86,9.2666,185.31,0
1.3097,477.19,18.321,1.1485e+05,1.3638,305.34,16.704,184.54,0
1.3499,468.6,25.036,1.1995e+05,1.3316,309.34,24.102,183.46,0
1.3947,459.21,32.364,1.2559e+05,1.2977,313.48,31.45,182.09,0
1.4388,450.15,39.547,1.3112e+05,1.2662,317.26,38.735,180.43,0
1.476,442.74,45.728,1.3571e+05,1.2413,320.17,45.947,178.47,0
1.5004,438.11,50.172,1.3864e+05,1.2264,321.83,53.073,176.23,0
1.5088,436.78,52.477,1.3953e+05,1.2228,322.13,60.103,173.71,0
1.5016,438.58,52.628,1.3846e+05,1.2295,321.21,67.026,170.9,0
1.4817,442.85,50.915,1.3583e+05,1.2443,319.34,73.831,167.83,0
1.453,448.79,47.733,1.3215e+05,1.2649,316.82,80.506,164.48,0
1.4186,455.77,43.425,1.2783e+05,1.2891,313.88,87.042,160.87,0
1.3809,463.34,38.227,1.2315e+05,1.3159,310.65,93.429,157,0
1.3412,471.25,32.27,1.1828e+05,1.3444,307.21,99.655,152.87,0
1.3001,479.35,25.621,1.1332e+05,1.3744,303.61,105.71,148.51,0
1.2581,487.55,18.314,1.0831e+05,1.4056,299.87,111.59,143.9,0
1.2155,495.79,10.357,1.0329e+05,1.438,295.99,117.28,139.06,0
1.1725,504,1.7539,98289,1.4715,291.99,122.77,133.99,0
1.1293,512.15,-7.4932,93333,1.5061,287.86,128.05,128.71,0
1.0861,520.18,-17.384,88437,1.5418,283.63,133.12,123.22,0
1.0429,528.06,-27.911,83622,1.5785,279.29,137.97,117.52,0
0.99996,535.7,-39.036,78920,1.6162,274.89,142.58,111.64,0
0.95789,542.97,-50.62,74405,1.654,270.55,146.96,105.58,0
0.92996,546.76,-58.826,71582,1.6753,268.13,151.08,99.344,0
0.97035,537.04,-47.714,76229,1.6279,273.36,154.96,92.946,0
1.0522,520.85,-24.751,85424,1.5476,282.68,158.57,86.396,0
1.0971,512.52,-12.189,90634,1.5076,287.78,161.92,79.704,0
1.1111,509.39,-8.0415,92391,1.4931,289.68,165,72.882,0
1.1158,507.58,-6.2876,93123,1.4851,290.73,167.8,65.941,0
1.1178,506.06,-5.165,93576,1.4783,291.64,170.32,58.89,0
1.1181,504.58,-4.3093,93906,1.4715,292.6,172.55,51.743,0
1.1166,502.99,-3.6252,94156,1.464,293.76,174.5,44.511,0
1.1129,501.06,-3.0716,94346,1.4545,295.34,176.15,37.205,0
1.1103,499.98,-2.8241,94427,1.449,296.27,177.5,29.838,0
1.1141,497.24,-1.666,95441,1.4358,298.44,212.14,35.467,0
1.1063,494.59,-1.5742,95476,1.4229,300.68,213.4,26.651,0
1.0835,485.4,-1.4641,95502,1.3819,307.13,214.29,17.792,0
1.0438,457.53,-1.3776,95408,1.2796,318.61,214.83,8.9033,0
1.0263,435.17,-0.10638,95314,1.2068,323.56,215.01,-0,0
1.0558,456.95,1.1287,95382,1.2854,314.87,214.83,-8.9033,0
1.0909,486.6,1.1599,95460,1.3903,304.9,214.29,-17.792,0
1.1101,496.04,1.2592,95410,1.4301,299.42,213.4,-26.651,0
1.1198,500,1.5348,95281,1.4487,296.43,212.14,-35.467,0
1.1245,502.34,1.9459,95100,1.4599,294.63,210.54,-44.224,0
1.1266,504.11,2.4752,94870,1.4682,293.36,208.58,-52.909,0
1.1271,505.66,3.1266,94587,1.4753,292.35,206.27,-61.507,0
1.1263,507.15,3.9238,94239,1.4819,291.47,203.62,-70.005,0
1.1244,508.68,4.9197,93803,1.4885,290.63,200.64,-78.387,0
1.1207,510.36,6.2796,93206,1.4958,289.72,197.31,-86.642,0
1.1121,512.7,8.8869,92069,1.5063,288.39,193.66,-94.755,0
1.0824,518.38,17.155,88541,1.5332,284.88,189.68,-102.71,0
1.0054,533.06,38.587,79778,1.606,276.07,185.39,-110.5,0
0.94747,545.53,54.366,73244,1.6667,269.27,180.79,-118.11,0
0.96472,543.82,49.11,75048,1.6549,270.95,175.89,-125.53,0
1.0079,536.24,37.301,79741,1.6155,275.57,170.69,-132.74,0
1.0512,528.43,26.153,84530,1.5772,280.07,165.21,-139.74,0
1.0947,520.44,15.662,89406,1.5401,284.48,159.45,-146.51,0
1.1381,512.3,5.8259,94357,1.504,288.79,153.43,-153.05,0
1.1813,504.05,-3.3475,99361,1.4691,292.98,147.15,-159.33,0
1.2242,495.75,-11.863,1.044e+05,1.4354,297.05,140.62,-165.36,0
1.2667,487.43,-19.723,1.0946e+05,1.4027,301,133.86,-171.12,0
1.3084,479.16,-26.921,1.1449e+05,1.3713,304.81,126.87,-176.6,0
1.3491,471.02,-33.431,1.1946e+05,1.3413,308.45,119.67,-181.8,0
1.388,463.16,-39.181,1.2427e+05,1.313,311.88,112.26,-186.71,0
1.4236,455.89,-44.001,1.2873e+05,1.2874,314.99,104.67,-191.31,0
1.4532,449.76,-47.554,1.3246e+05,1.2661,317.54,96.896,-195.61,0
1.4723,445.69,-49.309,1.349e+05,1.2521,319.18,88.956,-199.59,0
1.4758,444.7,-48.7,1.3536e+05,1.2486,319.5,80.862,-203.24,0
1.4609,447.43,-45.436,1.335e+05,1.2579,318.25,72.628,-206.57,0
1.4295,453.59,-39.802,1.2955e+05,1.2792,315.55,64.266,-209.57,0
1.3878,461.94,-32.651,1.2431e+05,1.3088,311.85,55.79,-212.23,0
1.3439,470.91,-25.092,1.1882e+05,1.3414,307.81,47.212,-214.55,0
1.3041,479.13,-18.118,1.1385e+05,1.3722,304,38.547,-216.52,0
1.2718,485.84,-12.347,1.0984e+05,1.3981,300.78,29.809,-218.15,0
1.2479,490.84,-7.9847,1.0686e+05,1.418,298.27,21.01,-219.42,0
1.2313,494.3,-4.933,1.0479e+05,1.4322,296.46,12.167,-220.33,0
1.2204,496.55,-2.9318,1.0342e+05,1.4417,295.21,3.2911,-220.89,0
1.2137,497.95,-1.6856,1.0257e+05,1.4477,294.41,-5.6016,-221.1,0
1.2096,498.79,-0.94158,1.0205e+05,1.4514,293.9,-14.497,-220.94,0
1.2072,499.3,-0.51124,1.0174e+05,1.4536,293.59,-23.382,-220.43,0
1.2058,499.6,-0.26891,1.0156e+05,1.4549,293.4,-32.24,-219.56,0
1.205,499.78,-0.13652,1.0145e+05,1.4557,293.29,-41.059,-218.33,0
1.2046,499.88,-0.066563,1.0139e+05,1.4562,293.23,-49.823,-216.75,0
1.2044,499.94,-0.031044,1.0136e+05,1.4564,293.19,-58.518,-214.82,0
1.2042,499.97,-0.01376,1.0134e+05,1.4566,293.17,-67.131,-212.54,0
1.2042,499.98,-0.0057412,1.0133e+05,1.4567,293.16,-75.646,-209.91,0
1.2041,499.99,-0.0022257,1.0133e+05,1.4567,293.16,-84.051,-206.94,0
1.2041,500,-0.00078425,1.0133e+05,1.4567,293.15,-92.33,-203.64,0
1.2041,500,-0.00024025,1.0133e+05,1.4567,293.15,-100.47,-200,0
1.2041,500,-5.65e-05,1.0133e+05,1.4567,293.15,-108.46,-196.03,0
1.2041,500,-4.25e-06,1.0133e+05,1.4567,293.15,-116.28,-191.75,0
1.2041,500,5.5e-06,1.0133e+05,1.4567,293.15,-123.93,-187.15,0
1.2041,500,4.5e-06,1.0133e+05,1.4567,293.15,-131.38,-182.25,0
1.2041,500,2.25e-06,1.0133e+05,1.4567,293.15,-138.64,-177.05,0
1.2041,500,5e-07,1.0132e+05,1.4567,293.15,-145.67,-171.56,0
1.2041,500,-2.5e-07,1.0132e+05,1.4567,293.15,-152.48,-165.79,0
1.2041,500,-5e-07,1.0132e+05,1.4567,293.15,-159.05,-159.75,0
1.2041,500,-5e-07,1.0132e+05,1.4567,293.15,-165.38,-153.44,0
1.2041,500,-5e-07,1.0132e+05,1.4567,293.15,-171.44,-146.89,0
1.2041,500,-5e-07,1.0132e+05,1.4567,293.15,-177.23,-140.1,0
1.2041,500,-5e-07,1.0132e+05,1.4567,293.15,-182.74,-133.08,0
1.2041,500,-7.5e-07,1.0132e+05,1.4567,293.15,-187.97,-125.84,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-192.9,-118.4,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-197.53,-110.77,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-201.84,-102.95,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-205.83,-94.97,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-209.5,-86.833,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-212.84,-78.556,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-215.83,-70.151,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-218.49,-61.632,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-220.81,-53.014,0
1.2041,500,-1e-06,1.0132e+05,1.4567,293.15,-222.77,-44.31,0
1.2041,500,-1.25e-06,1.0132e+05,1.4567,293.15,-224.38,-35.534,0
1.2041,500,-1.5e-06,1.0132e+05,1.4567,293.15,-225.63,-26.701,0
1.2041,500,-1.5e-06,1.0132e+05,1.4567,293.15,-226.53,-17.825,0
1.2041,500,-1.75e-06,1.0132e+05,1.4567,293.15,-227.07,-8.9196,0
1.2041,500,-2e-06,1.0132e+05,1.4567,293.15,-227.25,0,0
1.2041,500,-2e-06,1.0132e+05,1.4567,293.15,-227.07,8.9196,0
1.2041,500,-2e-06,1.0132e+05,1.4567,293.15,-226.53,17.825,0
1.2041,500,-2.25e-06,1.0132e+05,1.4567,293.15,-225.63,26.701,0
1.2041,500,-2.5e-06,1.0132e+05,1.4567,293.15,-224.38,35.534,0
1.2041,500,-2.5e-06,1.0132e+05,1.4567,293.15,-222.77,44.31,0
1.2041,500,-2.5e-06,1.0132e+05,1.4567,293.15,-220.81,53.014,0
1.2041,500,-2.5e-06,1.0132e+05,1.4567,293.15,-218.49,61.632,0
1.2041,500,-2.5e-06,1.0133e+05,1.4567,293.15,-215.83,70.151,0
1.2041,500,-2.25e-06,1.0133e+05,1.4567,293.15,-212.84,78.556,0
1.2041,500,-2e-06,1.0133e+05,1.4567,293.15,-209.5,86.833,0
1.2041,500,-2e-06,1.0133e+05,1.4567,293.15,-205.83,94.97,0
1.2041,500,-2e-06,1.0133e+05,1.4567,293.15,-201.84,102.95,0
1.2041,500,-1.75e-06,1.0133e+05,1.4567,293.15,-197.53,110.77,0
1.2041,500,-1.5e-06,1.0133e+05,1.4567,293.15,-192.9,118.4,0
1.2041,500,-1.25e-06,1.0133e+05,1.4567,293.15,-187.97,125.84,0
1.2041,500,-1e-06,1.0133e+05,1.4567,293.15,-182.74,133.08,0
1.2041,500,-1e-06,1.0133e+05,1.4567,293.15,-177.23,140.1,0
1.2041,500,-1.75e-06,1.0133e+05,1.4567,293.15,-171.44,146.89,0
1.2041,500,-5.5e-06,1.0133e+05,1.4567,293.15,-165.38,153.44,0
1.2041,500,-1.225e-05,1.0133e+05,1.4567,293.15,-159.05,159.75,0
1.2041,500,-2.1e-05,1.0133e+05,1.4567,293.15,-152.48,165.79,0
1.2041,500,-3.075e-05,1.0133e+05,1.4567,293.15,-145.67,171.56,0
1.2041,500,-3.7e-05,1.0133e+05,1.4567,293.15,-138.64,177.05,0
1.2041,500,-2.925e-05,1.0133e+05,1.4567,293.15,-131.38,182.25,0
1.2041,500,1.9e-05,1.0133e+05,1.4567,293.15,-123.93,187.15,0
1.2041,500,0.00016575,1.0133e+05,1.4567,293.15,-116.28,191.75,0
1.2041,500,0.0005335,1.0133e+05,1.4567,293.15,-108.46,196.03,0
1.2041,499.99,0.001372,1.0133e+05,1.4567,293.16,-100.47,200,0
1.2041,499.99,0.0031793,1.0133e+05,1.4567,293.16,-92.33,203.64,0
